p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
ATRNL1 1.84288510141144e-30 0.29367475789437 0.974 0.854 4.88217121065917e-26 0 ATRNL1
FGF13 1.93015452379093e-30 0.307905353683122 0.914 0.77 5.11336536442692e-26 0 FGF13
CNTN1 2.32449183283247e-30 0.2663793146044 1 0.992 6.15804376353977e-26 0 CNTN1
PLEKHA7 4.81575626320322e-30 -0.311686847500086 1 0.999 1.2757901492478e-25 0 PLEKHA7
FGFR1 4.35613798607011e-29 0.268603736351571 0.995 0.956 1.15402807526969e-24 0 FGFR1
CDH8 6.3873953844912e-29 0.2888650375855 0.95 0.845 1.69214878525941e-24 0 CDH8
TMEM9 1.13161197020511e-28 0.289313423576449 0.998 0.94 2.99786643146738e-24 0 TMEM9
FSTL5 1.1838729026842e-28 -0.3416275175795 0.089 0.29 3.13631609379099e-24 0 FSTL5
FAIM2 1.20910614112867e-28 0.272123854913154 0.973 0.869 3.20316398907807e-24 0 FAIM2
ATP1B2 1.47826190852427e-28 0.282523103829365 0.994 0.934 3.9162114480625e-24 0 ATP1B2
RPS2 3.47987414438653e-28 -0.304785640776388 0.968 0.978 9.21888258330881e-24 0 RPS2
MT-ND6 4.73301268695443e-28 0.250276450191076 1 0.994 1.25386972102797e-23 0 MT-ND6
HLA-C 7.06295246972544e-28 0.252889436775553 1 0.983 1.87111736827966e-23 0 HLA-C
SNHG31 8.89095410276597e-28 0.290657485854941 0.985 0.859 2.35539156090476e-23 0 SNHG31
RAD51B 1.10400997717656e-27 0.297398895999768 0.964 0.907 2.92474323153615e-23 0 RAD51B
HTRA1 2.44323544266814e-27 -0.396618306022999 0.666 0.775 6.47261933471645e-23 0 HTRA1
GSN 2.61167916624469e-27 -0.306450035694229 0.984 0.989 6.91886044721542e-23 0 GSN
PGK1 3.28726060964915e-27 -0.298720349376005 1 0.999 8.70861080708253e-23 0 PGK1
KCNK1 2.20382639762493e-26 -0.447904434387324 0.342 0.515 5.83837689258796e-22 0 KCNK1
IFI27L2 4.34137813994791e-26 0.254928744905015 0.995 0.971 1.150117896835e-21 0 IFI27L2
ITM2C 5.5912854616639e-26 -0.529824790807688 0.943 0.936 1.481243344504e-21 0 ITM2C
AKAP13 6.82623119221823e-26 0.256619289446049 0.94 0.792 1.80840516744245e-21 0 AKAP13
HS6ST3 6.95490814744087e-26 -0.286644240024575 0.081 0.27 1.84249426642004e-21 0 HS6ST3
MAP3K4 7.56603280822963e-26 0.311029202031752 0.88 0.752 2.00439341155619e-21 0 MAP3K4
ZNF804A 8.313011219646e-26 0.250430662380477 0.822 0.602 2.20228293230862e-21 0 ZNF804A
SPOCK1 1.78258907384344e-25 0.269704532643444 0.987 0.938 4.72243497442605e-21 0 SPOCK1
DKK3 2.92511314018597e-25 -0.34319333089376 0.349 0.532 7.74920973098067e-21 0 DKK3
ARG2 4.69282260139963e-25 -0.357288302152005 0.394 0.562 1.24322256356279e-20 0 ARG2
RPS28 9.06048543756748e-25 -0.278859560377493 1 1 2.40030380212038e-20 0 RPS28
RPS19 9.55059620334976e-25 -0.35542896809998 1 1 2.53014394619142e-20 0 RPS19
STMN2 1.90040965513354e-24 -0.297353162109491 0.979 0.989 5.03456525837978e-20 0 STMN2
GLCE 1.99115174843612e-24 0.261378317282219 0.869 0.672 5.27495921195697e-20 0 GLCE
FNDC3A 3.54446997584796e-24 0.251123779859353 0.997 0.979 9.39000986001642e-20 0 FNDC3A
UBB 3.56277952595844e-24 -0.479544084159095 1 1 9.43851552016909e-20 0 UBB
ATP2B1 3.57848464413351e-24 0.250720853407513 0.985 0.942 9.48012151923849e-20 0 ATP2B1
VIM 5.59767217036136e-24 -0.493661161561274 0.85 0.902 1.48293531137213e-19 0 VIM
GLT8D1 9.86656780699323e-24 0.26375335005464 0.989 0.931 2.61385114342865e-19 0 GLT8D1
CCN2 1.40739374886434e-23 -0.432239456370543 0.664 0.758 3.72846751949142e-19 0 CCN2
MIR7-3HG 2.02230827325499e-23 -0.562846738895769 1 0.998 5.35749907750712e-19 0 MIR7-3HG
UBE2E3 3.63926134958209e-23 0.258001171125949 0.926 0.813 9.64113116731287e-19 0 UBE2E3
MEIS2 5.74462927692541e-23 -0.448421121742559 0.281 0.445 1.52186718804308e-18 0 MEIS2
CSRP2 1.02281610286405e-22 0.261895569332978 0.863 0.725 2.70964441970744e-18 0 CSRP2
NECAB1 1.19036754965124e-22 -0.514138542927083 0.924 0.938 3.15352171253605e-18 0 NECAB1
GAD1 2.24748371337324e-21 -0.255164271436769 0.061 0.22 5.95403385346838e-17 0 GAD1
EIF2S3 2.59743822158385e-21 -0.27787795842186 0.627 0.749 6.88113333661994e-17 0 EIF2S3
RBP4 6.2088963033244e-21 -1.30267698074049 0.679 0.739 1.6448608086767e-16 0 RBP4
UNC5B 1.05683364443722e-20 -0.259604665706759 0.186 0.36 2.7997636908431e-16 0 UNC5B
PCDH9 1.43252822231335e-20 -0.31462575640828 0.157 0.317 3.79505376655254e-16 0 PCDH9
TNS1 3.81334794519318e-20 -0.283309816403761 0.365 0.518 1.01023213764058e-15 0 TNS1
S100A6 3.96967138060727e-20 -0.327095086037093 0.507 0.631 1.05164534215048e-15 0 S100A6
CALM3 9.50891098433724e-20 -0.267134214561965 0.981 0.976 2.51910069797062e-15 0 CALM3
CCND2 1.60322607736454e-19 -0.527036985547447 0.582 0.655 4.24726652415414e-15 0 CCND2
CNN3 2.45604518829349e-19 -0.297372223171913 0.643 0.724 6.50655491282712e-15 0 CNN3
TMSB10 7.74431688044642e-19 -0.378104536252981 0.953 0.971 2.05162442796787e-14 0 TMSB10
MTHFD2 1.42956973126745e-18 -0.264032504098718 0.318 0.466 3.78721613207374e-14 0 MTHFD2
PRDX1 1.90946018359162e-18 -0.316168749880926 0.913 0.917 5.05854191837092e-14 0 PRDX1
NRN1L 6.25378567446956e-18 -0.274816760943848 0.499 0.622 1.65675290088048e-13 0 NRN1L
RFK 7.12575869878013e-18 0.250135317044152 0.964 0.887 1.88775599448083e-13 0 RFK
ELL2 1.22364591144768e-17 -0.315502026246019 0.46 0.586 3.2416827486072e-13 0 ELL2
PEBP4 2.60170509163327e-17 -0.335916101899986 0.532 0.637 6.89243712875486e-13 0 PEBP4
KCNIP4 2.66542401675013e-17 -0.293572891980799 0.242 0.386 7.06124130517444e-13 0 KCNIP4
FUNDC1 6.0556253985832e-17 -0.395059553255236 0.59 0.667 1.60425628059266e-12 0 FUNDC1
TSPAN33 7.20578449495703e-17 -0.452494448579646 0.922 0.914 1.90895642840402e-12 0 TSPAN33
IGFBP4 7.72032891892696e-17 -0.295318122410541 0.415 0.565 2.04526953720213e-12 0 IGFBP4
DDIT3 1.95869088360282e-16 -0.309981328311347 0.677 0.741 5.18896388884059e-12 0 DDIT3
MT-ATP8 3.24989733244544e-16 -0.342431517131514 0.96 0.958 8.60962801311445e-12 0 MT-ATP8
TIMP3 4.46768013036015e-16 -0.276616716338025 0.57 0.664 1.18357782013501e-11 0 TIMP3
C2orf80 1.04552511207578e-15 -0.36621653260165 0.515 0.609 2.76980512691115e-11 0 C2orf80
NDUFA1 1.37365184407298e-15 -0.27730474612291 1 1 3.63907846531813e-11 0 NDUFA1
FN1 1.79312566723147e-15 -0.397255747122016 0.889 0.887 4.75034851762962e-11 0 FN1
USP9X 2.44763396685544e-15 -0.273466880922553 0.751 0.819 6.48427190499342e-11 0 USP9X
MGP 8.32485142050737e-15 -0.428860526035125 0.966 0.967 2.20541963832081e-10 0 MGP
FAM107A 9.02446617885132e-15 -0.35550305838637 0.974 0.974 2.39076158010129e-10 0 FAM107A
ABCA5 5.74889858466626e-14 -0.255592749595264 0.355 0.48 1.52299821304979e-09 0 ABCA5
FSHB 1.82025863766095e-13 -1.14398255148345 1 1 4.82222918289139e-09 0 FSHB
BGN 2.59725437880695e-13 -0.386945210368475 0.837 0.867 6.88064630033536e-09 0 BGN
COL4A1 5.99502152258733e-13 -0.38034553064055 0.645 0.723 1.58820110176383e-08 0 COL4A1
IGSF1 8.31515573132872e-13 -0.37279281830627 0.997 0.995 2.2028510563436e-08 0 IGSF1
IFI44 1.37384955065389e-12 -0.357357148771814 0.827 0.833 3.6396022295923e-08 0 IFI44
CASK 2.49427296129592e-12 -0.274094849666684 0.869 0.885 6.60782792906516e-08 0 CASK
CYFIP2 4.06552254649517e-12 -0.270753409108303 0.771 0.798 1.0770382330175e-07 0 CYFIP2
PLVAP 1.01092043343583e-11 -0.31852248958634 0.284 0.393 2.67813041225821e-07 0 PLVAP
RPS27L 1.53602281797227e-11 -0.252002574271694 0.961 0.954 4.06923164937213e-07 0 RPS27L
SPARC 3.75894483609076e-11 -0.454413120331798 0.984 0.987 9.95819665977164e-07 0 SPARC
FXYD6 7.88846367215220e-11 -0.476065010627178 0.801 0.798 2.08981179602656e-06 0 FXYD6
SMIM10L2A 1.23725645334176e-10 -0.330740258076547 0.62 0.661 3.277739796193e-06 0 SMIM10L2A
UBA1 3.140654852787e-10 -0.281903710410662 0.961 0.95 8.32022283600333e-06 0 UBA1
ZMYM3 4.16815674076878e-10 -0.278918166411264 0.69 0.713 1.10422808376447e-05 0 ZMYM3
IGFBP7 4.79602750383705e-10 -0.368880280599237 1 0.998 1.27056360631651e-05 0 IGFBP7
HLA-B 4.84516448638699e-10 -0.25519762829087 1 0.999 1.28358097573364e-05 0 HLA-B
ISG15 5.3188841584588e-10 -0.334680993464119 0.417 0.515 1.40907879125891e-05 0 ISG15
IFITM3 8.84551499886318e-10 -0.26435630506458 0.59 0.645 2.34335383349883e-05 0 IFITM3
TSPAN7 1.55351755669165e-09 -0.531836396737851 0.911 0.885 4.11557871118751e-05 0 TSPAN7
LDHA 3.77425030602711e-09 -0.310828029272005 0.943 0.942 9.99874391072703e-05 0 LDHA
SYTL4 6.55496935899849e-09 -0.254419100744331 0.826 0.829 0.000173654248258588 0 SYTL4
COL18A1 6.59114850464096e-09 -0.272640931645255 0.701 0.731 0.000174612706184948 0 COL18A1
COL1A2 7.52275462734645e-09 -0.440464920635796 0.919 0.904 0.000199292815587662 0 COL1A2
TCEAL3 1.33846578226453e-08 -0.314589826658817 0.969 0.958 0.000354586355037518 0 TCEAL3
RNF187 1.65153695514985e-08 -0.255135295347257 0.96 0.934 0.000437525170158299 0 RNF187
POSTN 1.7633803267717e-08 -0.257547661723001 0.394 0.469 0.000467154716168359 0 POSTN
TAGLN 1.79307716833256e-08 -0.335020221568957 0.856 0.835 0.000475022003434663 0 TAGLN
COL4A2 5.26644745800244e-08 -0.311088832383367 0.64 0.65 0.00139518726057401 0 COL4A2
ENO1 5.62423814833788e-08 -0.377686895715064 0.998 0.995 0.00148997317025767 0 ENO1
PEG10 2.0535510451344e-07 -0.351323698586783 1 1 0.00544026742877006 0 PEG10
PAK3 5.28578534502415e-07 -0.272893685573363 0.973 0.963 0.014003102536038 0 PAK3
PTN 7.4724023582297e-07 -0.281559441319247 0.806 0.816 0.0197958883274221 0 PTN
LGALS1 1.33120816680012e-06 -0.255879099315159 0.955 0.93 0.0352663667548688 0 LGALS1
COL1A1 1.60910763394863e-06 -0.40419241001658 0.835 0.798 0.0426284794385671 0 COL1A1
DGKK 5.65953219203505e-06 -0.274331765741131 0.477 0.507 0.149932326831393 0 DGKK
CITED1 8.19821971026333e-05 -0.56021544880645 0.99 0.978 1 0 CITED1
BNIP3 9.33557909093308e-05 -0.305969828985825 0.885 0.807 1 0 BNIP3
BNIP3P1 0.000126236112819642 -0.258536065638224 0.78 0.754 1 0 BNIP3P1
H1-2 0.00040330592885745 -0.388006736709739 0.859 0.818 1 0 H1-2
PRL 0.000498875105769321 -0.455573614188435 0.163 0.211 1 0 PRL
COL3A1 0.00340949354584517 -0.274476992639613 0.817 0.771 1 0 COL3A1
RBP4.1 0 2.61163677280676 1 0.667 0 1 RBP4
FSHB.1 0 2.52686604884243 1 1 0 1 FSHB
PEG10.1 0 1.72541297855785 1 1 0 1 PEG10
MKX.1 0 1.5291999493706 0.966 0.259 0 1 MKX
BRINP3.1 0 1.36864908369193 0.931 0.141 0 1 BRINP3
XIST.1 0 1.22114194477298 0.904 0.152 0 1 XIST
SFRP1.1 0 1.03321972018593 0.84 0.149 0 1 SFRP1
GAD1.1 2.78035587938979e-307 0.816009508026084 0.715 0.073 7.36571879567943e-303 1 GAD1
CITED1.1 5.94642600738241e-303 1.78562664223247 1 0.975 1.57532717787575e-298 1 CITED1
GNAS 2.86802826906345e-300 0.940145223904398 1 1 7.59798049040289e-296 1 GNAS
PCSK1N 3.62354428432038e-300 1.54363573585032 1 1 9.59949351802154e-296 1 PCSK1N
CGA.1 2.23865893179551e-294 -2.41263801305479 0.904 0.999 5.93065524211267e-290 1 CGA
TMSB4X.1 1.56333203432749e-292 -1.80293796364017 1 1 4.14157922534039e-288 1 TMSB4X
GDI1 4.80698743909114e-292 1.39706854549878 1 0.98 1.27346711236403e-287 1 GDI1
TMSB4XP4.1 1.53361348959415e-287 -1.76592349513911 0.992 1 4.06284885663281e-283 1 TMSB4XP4
SPARCL1.1 4.25712216577467e-286 -2.09870774904033 0.938 0.998 1.12779680415703e-281 1 SPARCL1
TSPAN7.1 1.66724975902831e-285 1.58948552685639 1 0.866 4.41687806161779e-281 1 TSPAN7
MIR7-3HG.1 4.20964660987362e-285 1.40568295607367 1 0.998 1.11521957988772e-280 1 MIR7-3HG
CHGB.1 2.10516696462605e-284 -1.19342406268872 1 1 5.57700832268734e-280 1 CHGB
UBB.1 1.63722397784564e-282 1.26916057707683 1 1 4.33733376210867e-278 1 UBB
RPS29 7.2179584254954e-281 -1.34861182801211 1 1 1.91218154608224e-276 1 RPS29
RPS27 6.28767349187032e-280 -1.35272130781372 1 1 1.66573046146629e-275 1 RPS27
GLUL.1 3.07269904235071e-275 1.38366747065734 1 0.974 8.14019430299549e-271 1 GLUL
MDK.1 4.54143322536692e-275 -1.54412843229404 0.946 0.999 1.2031164900642e-270 1 MDK
SEMA3E.1 3.70848662147738e-271 -1.75355087474295 0.632 0.984 9.82452275761787e-267 1 SEMA3E
IGSF1.1 2.93072354397653e-265 1.20378080479134 1 0.995 7.76407281270262e-261 1 IGSF1
CCND2.1 3.9124202311069e-264 1.346869872842 0.99 0.563 1.03647836762484e-259 1 CCND2
MT-ND5.1 4.43639896183649e-264 -1.12350095228759 1 1 1.17529081296972e-259 1 MT-ND5
RAMP1.1 1.86090510041709e-261 -1.74238564893717 0.62 0.975 4.92990979202495e-257 1 RAMP1
RPS12 2.201549932549e-256 -1.43584902633576 1 1 5.83234608130882e-252 1 RPS12
ITM2C.1 4.06967739181193e-256 1.29691870908131 1 0.923 1.07813893463882e-251 1 ITM2C
IRS4 5.03376339724083e-254 0.574326843486774 0.569 0.044 1.33354459919704e-249 1 IRS4
NLRP1 2.95051795773418e-253 0.92060341190035 1 1 7.8165121736294e-249 1 NLRP1
MEIS2.1 8.1515669935826e-252 1.14743924476177 0.907 0.303 2.1595131279399e-247 1 MEIS2
RPS4Y1 1.80088874085451e-249 -1.50771844663409 0.483 0.96 4.77091445227177e-245 1 RPS4Y1
RPL21 4.96780366622167e-248 -1.4413839346722 0.998 1 1.31607054725544e-243 1 RPL21
FFAR4 7.66335966073974e-248 0.669548964520106 0.637 0.076 2.03017724132317e-243 1 FFAR4
HSP90AA1 3.19474672870889e-247 0.900450335014773 1 1 8.46352303369559e-243 1 HSP90AA1
RPS27A 8.18134413999747e-245 -1.0631781682222 1 1 2.16740168956813e-240 1 RPS27A
FSTL5.1 4.78612706667511e-244 0.803016079888081 0.758 0.138 1.26794078250357e-239 1 FSTL5
NECAB1.1 1.21361650902824e-243 1.26575655917067 0.997 0.921 3.21511285571762e-239 1 NECAB1
RPL30 4.93246890330306e-243 -1.07325305086136 1 1 1.30670966186305e-238 1 RPL30
BEX1 2.49670335070176e-242 1.01402261070556 1 1 6.6142665166791e-238 1 BEX1
PITX1.1 2.66759800212962e-242 0.861944864016108 1 1 7.0670006272418e-238 1 PITX1
PLD3.1 7.73019312007665e-241 -1.1659013751071 1 1 2.04788276137071e-236 1 PLD3
FXYD6.1 1.48819974937929e-240 1.28479366666503 1 0.754 3.94253877605562e-236 1 FXYD6
RPS21 2.91474456053791e-238 -1.1173775025321 0.993 1 7.72174128977702e-234 1 RPS21
H1-2.1 5.69231676451983e-238 1.35497760343912 1 0.787 1.50800855725659e-233 1 H1-2
HS6ST3.1 1.950371085457e-237 0.762731833741096 0.721 0.125 5.16692307959269e-233 1 HS6ST3
TMEM190.1 5.91777389961363e-237 -1.30853903412342 0.176 0.903 1.56773666148564e-232 1 TMEM190
RORB 2.92603722112411e-236 0.676419740083789 0.644 0.083 7.75165780620198e-232 1 RORB
IGFBP5 6.72242681986003e-234 -1.40125128103959 0.812 0.992 1.78090531311732e-229 1 IGFBP5
TCEAL3.1 1.65981288391188e-233 1.15205206334862 0.997 0.952 4.39717629205936e-229 1 TCEAL3
RPLP0 1.97313789621142e-232 -1.14130693965632 0.993 1 5.22723691464329e-228 1 RPLP0
RPL13A 1.24909598545723e-231 -1.06880833367741 1 1 3.30910508467328e-227 1 RPL13A
TSPAN33.1 4.73945559184251e-231 1.22156891092687 1 0.896 1.25557657539092e-226 1 TSPAN33
LAMP5.1 6.1189380656059e-231 -1.31362882691878 0.399 0.948 1.62102907234031e-226 1 LAMP5
DIO2.1 4.53783861511731e-230 1.24157872870501 0.986 0.621 1.20216420591688e-225 1 DIO2
PCDH9.1 1.36088605831586e-226 0.870405998007385 0.764 0.18 3.60525934569039e-222 1 PCDH9
EDIL3.1 3.33371261597497e-226 -1.25427925605466 0.304 0.921 8.83167146224088e-222 1 EDIL3
PNMA5 1.5113883823696e-225 0.500321269222387 0.517 0.04 4.00397010257355e-221 1 PNMA5
NDUFA1.1 2.11699266386611e-225 0.880795171917949 1 1 5.60833696511411e-221 1 NDUFA1
KCNK1.1 4.26381492949633e-225 1.06733739525728 0.924 0.383 1.12956985112217e-220 1 KCNK1
RPL37A 6.67557988708138e-225 -0.963900572493383 1 1 1.7684946236856e-220 1 RPL37A
IDS 5.53151489316883e-224 0.858200947175739 1 1 1.46540892549829e-219 1 IDS
ADRA2A.1 1.42582542041148e-222 1.21410507437062 0.99 0.741 3.7772967037541e-218 1 ADRA2A
RPS8 1.89557427688152e-222 -0.932226079260823 1 1 5.02175537431452e-218 1 RPS8
SMIM10L2A.1 1.95959499603515e-220 1.13090763706326 0.958 0.586 5.19135906349632e-216 1 SMIM10L2A
RPS15A 5.16525780302929e-220 -1.27038260930249 0.988 1 1.36838009717852e-215 1 RPS15A
RPLP1 1.64624810331082e-219 -0.85685218541338 1 1 4.36124047529103e-215 1 RPLP1
SERPINI1.1 2.79314815141048e-219 -1.30326719987393 0.448 0.954 7.39960808271663e-215 1 SERPINI1
MT-ND4L 7.75788856646859e-218 -0.822838954548896 1 1 2.05521983902886e-213 1 MT-ND4L
RPL7 2.03528481228223e-217 -1.05720852544582 1 1 5.39187652469809e-213 1 RPL7
FAM107A.1 2.26647881597077e-217 1.03655562324976 1 0.968 6.00435567926977e-213 1 FAM107A
ARHGAP36 3.55938332229561e-216 0.777619226444158 0.764 0.188 9.42951829742553e-212 1 ARHGAP36
RPS5 5.55310044449668e-216 -1.20288091969237 0.983 1 1.47112736975606e-211 1 RPS5
RPS23 3.60098619146742e-214 -1.1523994493925 0.998 1 9.53973261843549e-210 1 RPS23
PAK3.1 1.96496063298202e-213 1.06546623489834 0.997 0.957 5.20557370889597e-209 1 PAK3
DGKK.1 2.97663615604399e-212 1.09869974695172 0.902 0.411 7.88570450459173e-208 1 DGKK
KCND2 4.10377406841978e-212 0.649678232797623 0.586 0.077 1.08717182620577e-207 1 KCND2
STMN4 7.41079438924645e-211 0.446823844191787 0.5 0.041 1.96326764959917e-206 1 STMN4
RPL31 9.51251504918342e-210 -0.906729495052742 1 1 2.52005548682967e-205 1 RPL31
ATP1B2.1 1.938981965382e-209 -1.13418918046823 0.762 0.986 5.13675102269e-205 1 ATP1B2
NNAT 2.83835179442227e-208 0.939619129407086 1 0.995 7.51936157378348e-204 1 NNAT
COX7A1.1 4.07055056642663e-208 -0.976382223722797 1 1 1.07837025605774e-203 1 COX7A1
PART1.1 2.64522313331791e-207 -1.1131920728031 0.247 0.89 7.0077251247858e-203 1 PART1
