p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
TUSC3 3.45651339723195e-160 0.571581477558347 0.997 0.966 9.15699529194689e-156 0 TUSC3
PCOLCE2 4.0419909092301e-155 0.616805923064035 0.983 0.894 1.07080423167324e-150 0 PCOLCE2
TMEM190 1.48474049125581e-154 0.64984905138459 0.953 0.596 3.9333745094349e-150 0 TMEM190
UBC 2.8114092554854e-154 0.40343448062249 1 1 7.44798539963191e-150 0 UBC
SERPINF1 4.72072018766763e-154 0.584546220846756 0.987 0.928 1.25061319211691e-149 0 SERPINF1
SEMA3E 6.79362766578316e-154 0.710724184948354 0.999 0.844 1.79976784121928e-149 0 SEMA3E
SCG5 4.00730559102271e-153 0.4000886141085 1 1 1.06161539717374e-148 0 SCG5
GRP 2.67759417886352e-152 0.623523513768439 0.795 0.404 7.09348249864524e-148 0 GRP
FKBP2 3.11476949631389e-149 0.443125108759546 1 0.999 8.25164734963475e-145 0 FKBP2
HLA-C 3.39633662934148e-149 0.566682534189642 1 0.973 8.99757499845144e-145 0 HLA-C
NDUFA1 1.44536147979426e-148 -0.56945520831131 1 1 3.82905163227096e-144 0 NDUFA1
EDIL3 3.22631873138051e-148 0.63256368403443 0.959 0.665 8.54716358317325e-144 0 EDIL3
FOLR1 4.65007297407032e-146 0.576915771797551 0.879 0.552 1.23189733229071e-141 0 FOLR1
IGFBP5 1.04373512497301e-144 0.622562808142205 0.998 0.923 2.76506309307849e-140 0 IGFBP5
COX17 1.19937030333475e-141 -0.601725119666212 0.97 0.996 3.17737180759442e-137 0 COX17
RPS28 7.96723883971895e-140 -0.485441312726711 1 1 2.11068091341834e-135 0 RPS28
CPE 6.81608165024945e-134 0.406648602645258 0.999 1 1.80571635078408e-129 0 CPE
SPINT2 4.70933769482313e-132 0.375123293003564 1 1 1.24759774211254e-127 0 SPINT2
CALY 9.29547869200618e-132 0.504295164813833 0.986 0.961 2.46255821508628e-127 0 CALY
EPCAM 9.83525650205117e-131 0.450122887072908 1 0.996 2.6055561525234e-126 0 EPCAM
MUC5B 2.8240737892699e-129 0.527036299752048 0.844 0.497 7.48153628253381e-125 0 MUC5B
ATRNL1 3.0700419135684e-129 0.587819515759627 0.96 0.797 8.1331550374254e-125 0 ATRNL1
ABHD14A 1.083881100616e-128 0.536822360011824 0.985 0.91 2.87141781175192e-124 0 ABHD14A
XIST 2.06649500098883e-128 -0.723428571057911 0.107 0.464 5.4745585566196e-124 0 XIST
CNTN1 4.58960667093132e-128 0.501163177433937 0.998 0.989 1.21587859926313e-123 0 CNTN1
CDHR1 1.44445307961285e-126 0.530869745785189 0.776 0.442 3.82664509851037e-122 0 CDHR1
BRINP3 5.85772091582395e-126 -0.767417632093889 0.105 0.457 1.55182742502008e-121 0 BRINP3
ITM2B 3.47995999949923e-124 0.327052373468291 1 1 9.21911003067337e-120 0 ITM2B
SNRPN 3.96303030214443e-122 -0.418351498068661 1 1 1.0498859876441e-117 0 SNRPN
ASTN2 9.76500444776693e-121 0.539006675254289 0.98 0.844 2.58694497830241e-116 0 ASTN2
BEX1 5.29138215364361e-120 -0.603039756080565 1 1 1.40179296014326e-115 0 BEX1
GRIA2 1.44626411334435e-119 0.53991004228637 0.927 0.674 3.83144288907185e-115 0 GRIA2
AKAP13 1.58715024899043e-116 0.518527430702885 0.924 0.721 4.20467843962544e-112 0 AKAP13
STMN2 3.54238366564582e-115 -0.480127083897431 0.977 0.996 9.38448280702892e-111 0 STMN2
LSAMP 2.97635804290639e-113 0.513268930539254 0.992 0.952 7.8849677272676e-109 0 LSAMP
CTSV 3.87813938560167e-113 0.484571795872952 0.798 0.438 1.02739668603359e-108 0 CTSV
TMEM9 1.08950235989646e-112 0.493599922638019 0.992 0.913 2.8863096518377e-108 0 TMEM9
PLAC9 1.12564747063162e-112 0.54232229268995 0.823 0.534 2.98206527919729e-108 0 PLAC9
PRLHR 1.69502100553311e-110 0.479670540667692 0.854 0.568 4.4904496478583e-106 0 PRLHR
FGFR1 1.14030350647665e-109 0.492906771045886 0.991 0.937 3.02089204935795e-105 0 FGFR1
PTPRN 1.9081114558235e-109 0.431716654381114 0.996 0.993 5.05496886876761e-105 0 PTPRN
DIO2 5.19741840030154e-108 -0.846408539079967 0.579 0.791 1.37690008260788e-103 0 DIO2
CHGA 1.79748869352525e-107 0.352039831232974 1 1 4.76190704688708e-103 0 CHGA
ZNF804A 3.44575198501958e-106 0.531440005979003 0.808 0.488 9.12848615871388e-102 0 ZNF804A
FUNDC1 4.27301844702427e-106 -0.669580286890629 0.521 0.778 1.13200804698567e-101 0 FUNDC1
EMC10 1.18046640828429e-105 0.42547229576187 0.996 0.978 3.12729160882673e-101 0 EMC10
SDC4 2.9323552224556e-105 0.514389159648679 0.955 0.848 7.76839545532937e-101 0 SDC4
FKBP5 5.78423073329007e-101 0.40437373273646 1 0.994 1.53235840586321e-96 0 FKBP5
RPL36A 1.7187021694603e-100 -0.453266507525841 0.999 0.999 4.55318578733422e-96 0 RPL36A
GABRB3 2.49240745292715e-100 0.485682477097255 0.975 0.866 6.6028858242946e-96 0 GABRB3
PITX1 6.35566010386501e-100 -0.470204414276864 1 1 1.68374147471592e-95 0 PITX1
PLEKHA7 1.2309644115328e-99 -0.432270093310353 0.999 0.999 3.2610709190327e-95 0 PLEKHA7
CD99 2.39852822811263e-99 0.486095986895902 0.904 0.628 6.35418098191597e-95 0 CD99
FSTL5 7.76845666547213e-99 -0.481699056602993 0.096 0.4 2.05801953981688e-94 0 FSTL5
COX7B 1.06310184546017e-98 -0.453324340726576 0.987 0.998 2.81636940899308e-94 0 COX7B
TSPAN1 1.08950156807438e-98 0.484298372850717 0.953 0.857 2.88630755414265e-94 0 TSPAN1
KCNA5 2.67293766046372e-98 0.45242356075239 0.98 0.915 7.0811464501005e-94 0 KCNA5
CHID1 4.15006714671801e-98 0.448265864444363 0.98 0.933 1.09943578850854e-93 0 CHID1
ATP6V0C 3.84585219358471e-97 0.354683442860436 1 0.998 1.01884316312446e-92 0 ATP6V0C
CD164 7.97293924352194e-97 0.424570214239508 0.994 0.966 2.11219106439383e-92 0 CD164
IDH1 1.76138796854415e-96 0.351574911815625 1 1 4.66626900626715e-92 0 IDH1
SFRP1 3.65613246631773e-96 -0.522757657228113 0.119 0.424 9.68582612976894e-92 0 SFRP1
NECAB1 1.10536273126022e-95 -0.750452332412337 0.905 0.964 2.92832694765458e-91 0 NECAB1
PNMT 2.70493504878274e-95 0.453308262651415 0.932 0.666 7.16591393123523e-91 0 PNMT
TCEAL3 9.58289437384794e-94 -0.645084643302724 0.938 0.982 2.5387003775198e-89 0 TCEAL3
TMSB4X 8.58820055447718e-93 0.471196450224947 1 1 2.2751860908921e-88 0 TMSB4X
SCG2 9.12116866564913e-92 0.380953866157097 1 0.999 2.41638000290377e-87 0 SCG2
WSB1 1.4177249147229e-90 0.451638874762727 0.936 0.802 3.75583684408391e-86 0 WSB1
RORB 2.50819450388624e-90 -0.360733752600807 0.049 0.317 6.64470887969542e-86 0 RORB
DPP7 9.16311882411969e-90 0.426575458950774 0.989 0.946 2.42749343888579e-85 0 DPP7
RBP4 1.29744403687922e-89 -1.76648647354476 0.649 0.803 3.43718874250043e-85 0 RBP4
NPDC1 4.51655563601903e-89 0.393363107816101 0.999 0.993 1.19652591909416e-84 0 NPDC1
COX7C 2.46650901604976e-88 -0.367819739586984 1 1 6.53427568531902e-84 0 COX7C
UBB 5.56555123250151e-88 -0.698077351554065 1 1 1.4744258325143e-83 0 UBB
GAD1 3.98707448407355e-87 -0.387516527742668 0.055 0.319 1.05625577232076e-82 0 GAD1
KCNJ3 9.69941482821123e-87 -0.31491666675396 0.03 0.279 2.56956897628972e-82 0 KCNJ3
DCLK1 7.63545903994895e-86 0.41309198878687 0.763 0.481 2.02278580886327e-81 0 DCLK1
SPOCK1 1.10630424535517e-85 0.456223648738753 0.973 0.922 2.93082120679492e-81 0 SPOCK1
CACNA2D4 3.0283466703216e-85 0.364430262306544 0.639 0.32 8.02269599901598e-81 0 CACNA2D4
TMSB4XP4 8.38898280745615e-85 0.447101806841158 1 0.996 2.22240932535128e-80 0 TMSB4XP4
SCD 1.00975435685765e-84 0.44468360073233 0.945 0.683 2.67504124218728e-80 0 SCD
SSC5D 2.38375773315886e-84 0.44600892492063 0.958 0.882 6.31505098668446e-80 0 SSC5D
LAPTM4A 4.25115519853207e-84 0.377381905269369 0.994 0.968 1.12621603519512e-79 0 LAPTM4A
LAMP1 7.66663466142116e-84 0.398511010862077 0.982 0.931 2.03104485450369e-79 0 LAMP1
VKORC1 9.08678799444018e-84 0.417720032431069 0.984 0.923 2.40727187548709e-79 0 VKORC1
RBP1 1.04032708663871e-83 0.361239151054742 1 0.999 2.75603451792327e-79 0 RBP1
APLP2 4.20940358919334e-83 0.400223961083054 0.991 0.954 1.1151551988491e-78 0 APLP2
FAM107A 1.07419731471364e-82 -0.594447022919692 0.965 0.983 2.84576352613937e-78 0 FAM107A
GLCE 1.5267467216897e-82 0.418839395456839 0.834 0.592 4.04465741510036e-78 0 GLCE
IRS4 1.58580758613969e-82 -0.268435143515808 0.021 0.253 4.20112145720127e-78 0 IRS4
A2M 2.12620489080731e-81 0.601847592866156 0.981 0.901 5.63274199672673e-77 0 A2M
KCNK1 4.75626363727571e-81 -0.611045569380852 0.349 0.609 1.26002936278708e-76 0 KCNK1
ERP29 5.29315601610528e-81 0.356401335873496 1 0.986 1.40226289178661e-76 0 ERP29
HS6ST3 9.90177319799267e-81 -0.398726580218912 0.096 0.366 2.62317775561222e-76 0 HS6ST3
RNASEK 1.63990766807061e-80 0.275586791469087 1 1 4.34444339425266e-76 0 RNASEK
CD46 2.08953613174125e-80 0.421375512192968 0.967 0.881 5.53559912020892e-76 0 CD46
MAP3K4 2.68797876858261e-80 0.44662767074457 0.878 0.679 7.12099335372905e-76 0 MAP3K4
TUBA1A 5.0969798858233e-80 0.336112641281622 0.999 0.996 1.35029191135231e-75 0 TUBA1A
ATP2B1 6.56594886219882e-80 0.423584570528298 0.979 0.923 1.73945117257371e-75 0 ATP2B1
BMP5 7.45671884046108e-80 0.407412839787341 0.862 0.568 1.97543395521495e-75 0 BMP5
FAIM2 7.7286113138594e-80 0.398071900457244 0.96 0.821 2.04746370926763e-75 0 FAIM2
SDC2 5.53113866527007e-79 0.3731334049053 0.996 0.987 1.46530925520335e-74 0 SDC2
UNC13D 1.05905851473447e-78 0.366490548159989 0.727 0.426 2.80565781723455e-74 0 UNC13D
USP9Y 1.21156898716147e-78 0.391707647992466 0.752 0.448 3.20968856078817e-74 0 USP9Y
VMO1 1.408545557272e-78 0.481931891610099 0.963 0.866 3.73151889032497e-74 0 VMO1
CALM3 1.28639596767758e-77 -0.418219416004001 0.965 0.988 3.40792019757143e-73 0 CALM3
CADM1 2.70050850903599e-77 0.375197127526895 0.992 0.971 7.15418714213816e-73 0 CADM1
MT-ND2 2.94751443831826e-77 -0.303760973503475 1 1 7.80855524999275e-73 0 MT-ND2
BEX3 6.85149674351726e-77 -0.381272289027333 1 1 1.81509851729259e-72 0 BEX3
SOD1 9.660637876725e-77 -0.355611927564756 0.998 0.999 2.55929618630199e-72 0 SOD1
NDUFAF3 1.04219162351677e-76 -0.387552641879357 0.936 0.979 2.76097404902064e-72 0 NDUFAF3
NDUFB4 2.53690094247747e-76 -0.334663128449115 0.997 0.999 6.7207579768113e-72 0 NDUFB4
TMPRSS6 8.59254377080405e-76 0.322897929535564 0.598 0.29 2.27633669576141e-71 0 TMPRSS6
ARMC9 2.14559006349193e-74 -0.363548072273324 0.866 0.948 5.68409719620283e-70 0 ARMC9
CD151 4.56295511418479e-74 0.377782485272231 0.932 0.808 1.20881806884983e-69 0 CD151
ADRA2A 6.03905010175108e-74 -0.662689779519631 0.709 0.861 1.5998651529559e-69 0 ADRA2A
EIF1 8.85447490279714e-74 -0.39174019664246 1 1 2.34572749124902e-69 0 EIF1
SLC23A2 1.24970289125482e-73 0.386238875490639 0.916 0.781 3.31071289951226e-69 0 SLC23A2
ODAD2 2.61664480341058e-73 -0.279634835984723 0.077 0.328 6.93201541319531e-69 0 ODAD2
COX6A1 6.3816134406295e-73 -0.331159317820839 0.991 0.999 1.69061703269157e-68 0 COX6A1
ACTA2 3.28929132628953e-72 0.517913032130006 0.857 0.679 8.71399058160623e-68 0 ACTA2
SNHG31 4.22461642938965e-72 0.398667304846027 0.972 0.798 1.11918538447391e-67 0 SNHG31
CDH8 4.6294064053926e-72 0.403283245855596 0.928 0.805 1.22642234491661e-67 0 CDH8
PART1 7.57499261146017e-72 0.398448321905095 0.914 0.638 2.00676704262803e-67 0 PART1
NAT14 2.55688017944376e-71 0.385730051635064 0.962 0.888 6.77368697138242e-67 0 NAT14
MEIS2 3.86776458231199e-71 -0.614157161882247 0.288 0.533 1.02464819314609e-66 0 MEIS2
TCEAL2 3.90708244946687e-71 -0.419615897552272 0.979 0.995 1.03506428251276e-66 0 TCEAL2
PDE7B 4.79565977528071e-71 0.440774013778241 0.854 0.676 1.27046618766737e-66 0 PDE7B
COL1A2 6.69647644999396e-71 0.700060014424446 0.956 0.861 1.7740305411324e-66 0 COL1A2
TRPM3 9.76035581590725e-71 0.47680948540755 0.818 0.617 2.58571346275015e-66 0 TRPM3
TCEAL4 3.51337770587885e-70 -0.438561170877426 0.985 0.996 9.30764021841426e-66 0 TCEAL4
DDIT3 5.29565154303602e-70 -0.467188268445283 0.634 0.818 1.4029240067811e-65 0 DDIT3
EFNA5 5.71108347904203e-70 0.409673128630799 0.91 0.769 1.51298023526781e-65 0 EFNA5
CTSD 6.26590088642305e-70 0.313763743999282 0.999 0.998 1.65996246283119e-65 0 CTSD
GLT8D1 9.19394836482538e-70 0.396161102091398 0.976 0.91 2.43566080080954e-65 0 GLT8D1
KCND2 9.73139674648936e-70 -0.314524740406428 0.054 0.28 2.57804162607996e-65 0 KCND2
KTN1 1.136519437152e-69 0.352496273446564 0.996 0.983 3.01086729290308e-65 0 KTN1
C2orf80 6.11699110407915e-69 -0.561065161284027 0.477 0.7 1.62051328329265e-64 0 C2orf80
GLG1 7.34781424597543e-69 0.35847189745349 0.987 0.957 1.94658295004381e-64 0 GLG1
RTN3 9.54246701134417e-69 0.351142397717443 0.994 0.986 2.5279903606453e-64 0 RTN3
ROBO1 1.75245907818157e-68 0.494963046756866 0.978 0.92 4.64261458991862e-64 0 ROBO1
DDX3Y 2.07373562799348e-68 0.341863304872939 0.813 0.521 5.49374042568033e-64 0 DDX3Y
HHATL 7.37243277460097e-68 0.329365906879417 0.681 0.4 1.95310489064729e-63 0 HHATL
PCDH9 9.61277758484379e-68 -0.437116969128985 0.16 0.408 2.54661703777682e-63 0 PCDH9
ITFG1 9.72317252199735e-68 0.364774230504921 0.979 0.928 2.57586286452754e-63 0 ITFG1
P4HB 1.01027963722655e-67 0.350474741734224 0.997 0.983 2.67643281494057e-63 0 P4HB
SRP14 1.6824751216599e-67 -0.318518120720646 0.997 0.999 4.45721309230142e-63 0 SRP14
FFAR4 1.85081436708945e-67 -0.299979874496976 0.064 0.288 4.90317742129337e-63 0 FFAR4
SMIM10L2A 1.94672670109532e-67 -0.565939951831244 0.555 0.748 5.15726837654173e-63 0 SMIM10L2A
HS2ST1 2.45846227242884e-67 0.386799761127137 0.901 0.773 6.51295825211849e-63 0 HS2ST1
PDE8B 2.98745413318413e-67 0.38192068478849 0.729 0.475 7.91436348963141e-63 0 PDE8B
ZFPM2 9.05787207148559e-67 0.508567059873333 0.943 0.821 2.39961146917796e-62 0 ZFPM2
MT-ND1 1.90734184782106e-66 -0.330975086192329 1 1 5.05293002324756e-62 0 MT-ND1
MT-ND3 2.27994703337329e-66 0.270180744807334 1 1 6.04003568081252e-62 0 MT-ND3
FAM20C 3.71386802103884e-66 0.331053879183268 0.706 0.441 9.8387791613361e-62 0 FAM20C
BSCL2 4.88074460118579e-66 0.283533537985336 1 1 1.29300685974614e-61 0 BSCL2
SPARC 1.06619516762609e-65 0.721395570565162 0.994 0.979 2.82456423807503e-61 0 SPARC
CD81 1.16272638314156e-65 0.295905490788487 1 0.999 3.08029473421862e-61 0 CD81
RN7SK 1.66814427386816e-65 0.337528274897924 0.802 0.58 4.41924781033152e-61 0 RN7SK
ELL2 2.23435857293154e-65 -0.444857779541684 0.437 0.681 5.91926273141024e-61 0 ELL2
COL22A1 2.25677366338209e-65 0.337107184347007 0.73 0.492 5.97864478903182e-61 0 COL22A1
KCNK9 5.27019234397512e-65 0.322438597033416 0.607 0.334 1.39617935576589e-60 0 KCNK9
OOEP 5.95276339918144e-65 -0.332149877111041 1 1 1.57700607971115e-60 0 OOEP
PITX2 8.10032417056974e-65 0.358328518074426 0.908 0.633 2.14593787926733e-60 0 PITX2
UXT 9.25269580284916e-65 -0.386605141206991 0.906 0.958 2.4512241720908e-60 0 UXT
UTY 1.26938684220623e-64 0.328314877256137 0.581 0.304 3.36285962237274e-60 0 UTY
NR0B1 1.35771163541596e-64 -0.357074951464303 0.163 0.411 3.59684966454396e-60 0 NR0B1
HSP90AA1 2.60769176925467e-64 -0.439946651524045 1 1 6.90829703510947e-60 0 HSP90AA1
DHCR24 2.94623257675661e-64 0.373894899833827 0.936 0.849 7.8051593423436e-60 0 DHCR24
TMEM59L 5.86202653622454e-64 0.370438641477331 0.934 0.83 1.55296806997661e-59 0 TMEM59L
NENF 8.0440474195021e-64 0.327792590504623 0.996 0.988 2.1310290423745e-59 0 NENF
PFDN2 9.22357337787805e-64 -0.373679915558593 0.924 0.975 2.44350905926745e-59 0 PFDN2
RPL39 1.83542030224374e-63 -0.365341301420061 0.997 0.999 4.86239546470412e-59 0 RPL39
PCDH7 2.10136271295684e-63 0.312050330730784 0.614 0.337 5.56693009916527e-59 0 PCDH7
CDH18 4.76593978187187e-63 0.367487179460938 0.694 0.441 1.2625927670135e-58 0 CDH18
CTSF 7.94639449182882e-63 0.36280699051398 0.942 0.823 2.10515882877529e-58 0 CTSF
ERICH3 1.00361108242498e-62 0.313292812833245 0.593 0.326 2.65876647956025e-58 0 ERICH3
EIF2S3 1.33338014387124e-62 -0.367020091510831 0.62 0.828 3.53239067714368e-58 0 EIF2S3
CCND2 1.46680625476752e-62 -0.723198093643742 0.567 0.712 3.88586313013012e-58 0 CCND2
PDE10A 2.72409501941627e-62 0.335806122340385 0.575 0.309 7.21667252543758e-58 0 PDE10A
OS9 2.7604072751069e-62 0.344985097294576 0.983 0.958 7.31287095321321e-58 0 OS9
DYNLL1 4.87800712886234e-62 -0.402542713862556 0.994 0.998 1.29228164857821e-57 0 DYNLL1
MT-ND4L 5.56094965235514e-62 0.258055646085381 1 1 1.47320678190192e-57 0 MT-ND4L
VOPP1 5.87742028629895e-62 0.348375329707718 0.965 0.924 1.55704618224632e-57 0 VOPP1
ROR2 6.21040248913063e-62 0.330661288554561 0.735 0.471 1.64525982742049e-57 0 ROR2
COL3A1 6.48994980579772e-62 0.6208442644002 0.865 0.699 1.71931750255193e-57 0 COL3A1
TMEM59 8.73064630847823e-62 0.306221635571597 0.999 0.996 2.31292282004205e-57 0 TMEM59
H1-2 8.85485653244248e-62 -0.77221488263731 0.791 0.859 2.34582859257466e-57 0 H1-2
SLC30A8 1.14407849591601e-61 -0.256284855462506 0.05 0.257 3.0308927513807e-57 0 SLC30A8
SNU13 1.26124332907346e-61 -0.333695349665924 0.98 0.996 3.3412858273814e-57 0 SNU13
APP 5.45818083942075e-61 0.319709451899527 0.996 0.987 1.44598126797934e-56 0 APP
CNTNAP2 2.22063101137242e-60 0.379308887914767 0.818 0.633 5.88289567532782e-56 0 CNTNAP2
DCC 2.96204746922561e-60 0.410480853317174 0.788 0.571 7.84705615547249e-56 0 DCC
STRA6 2.97354671759878e-60 0.318861977292879 0.732 0.461 7.8775199642627e-56 0 STRA6
CITED1 3.46487641388999e-60 -0.95340016733575 0.973 0.987 9.17915059567736e-56 0 CITED1
HSPE1 5.003171115826e-60 -0.365626365554872 0.936 0.973 1.32544009200462e-55 0 HSPE1
MT-ND6 5.66784654326065e-60 0.337025964986262 0.997 0.994 1.50152590624061e-55 0 MT-ND6
SELENOP 7.36412285416449e-60 0.376452398847603 0.936 0.804 1.95090342652526e-55 0 SELENOP
P4HTM 1.25705390191365e-59 0.325095272174708 0.994 0.98 3.33018719694963e-55 0 P4HTM
ZG16B 2.48989281750803e-59 0.279538296867721 0.564 0.306 6.59622405214227e-55 0 ZG16B
KCNC2 4.4237705016839e-59 0.326306752074728 0.714 0.467 1.1719452813061e-54 0 KCNC2
RPN2 7.03909128178075e-59 0.334940249001042 0.968 0.92 1.86479606236936e-54 0 RPN2
ARG2 9.32989739266271e-59 -0.436445108448474 0.417 0.638 2.4716764172642e-54 0 ARG2
SEC11C 4.43577472299512e-58 0.308102890558916 0.999 0.989 1.17512543961587e-53 0 SEC11C
NLGN4Y 6.70247222792007e-58 0.328157935851893 0.656 0.39 1.77561894262059e-53 0 NLGN4Y
EGFEM1P 3.04294063584544e-57 0.26377787485342 0.393 0.151 8.06135833248174e-53 0 EGFEM1P
PRDX1 4.27603683939689e-57 -0.42739819679412 0.885 0.945 1.13280767949302e-52 0 PRDX1
COL1A1 7.92262470749118e-57 0.58911755638682 0.893 0.721 2.09886173750856e-52 0 COL1A1
PEBP1 8.66182826038829e-57 -0.258135268950283 0.999 1 2.29469154274207e-52 0 PEBP1
RORA 1.17284472592626e-56 0.406874230645829 0.873 0.737 3.10710024792384e-52 0 RORA
TIMP1 1.29561602870606e-56 0.300802279293897 1 0.999 3.43234598324811e-52 0 TIMP1
RPS18 1.37120266421963e-56 -0.37661898617979 1 1 3.63259009805065e-52 0 RPS18
RPL36 1.94250059795525e-56 -0.250250253776538 1 1 5.14607258410304e-52 0 RPL36
LHB 2.22919141902404e-56 0.358443859850147 0.749 0.514 5.90557390727848e-52 0 LHB
SLIRP 2.74427324109836e-56 -0.335522192727234 0.981 0.996 7.27012867031777e-52 0 SLIRP
GRINA 6.95282922075463e-56 0.324259755048257 0.985 0.958 1.84194351716232e-51 0 GRINA
SCG3 8.37739496835498e-56 0.289484921424554 0.999 0.999 2.2193394750166e-51 0 SCG3
FADS1 8.54817023312937e-56 0.352201537410533 0.875 0.743 2.26458125816063e-51 0 FADS1
KIAA1549L 1.34166848999543e-55 0.351822961133333 0.826 0.638 3.55434816369589e-51 0 KIAA1549L
SERINC1 1.52660752183577e-55 0.278068058518744 0.996 0.996 4.04428864684733e-51 0 SERINC1
EMILIN2 2.05246515284288e-55 0.259363427363961 0.531 0.282 5.43739068291135e-51 0 EMILIN2
PIGT 3.4385671021102e-55 0.327704669721356 0.902 0.819 9.10945196691033e-51 0 PIGT
BEX2 8.96201771362033e-55 -0.304293379459732 0.992 0.997 2.3742177326923e-50 0 BEX2
TMED10 1.41328528235884e-54 0.303859721743343 0.993 0.972 3.74407537002505e-50 0 TMED10
GTF2A2 1.43947002513869e-54 -0.348784364025677 0.921 0.967 3.81344399059742e-50 0 GTF2A2
SAPCD1-AS1 3.02695982738118e-54 0.293154296727238 0.723 0.495 8.01902197469822e-50 0 SAPCD1-AS1
MAP3K15 3.31517674901925e-54 -0.377531889019465 0.247 0.47 8.78256624350179e-50 0 MAP3K15
FADS2 3.56683159795607e-54 0.314425775075444 0.965 0.916 9.44925026930523e-50 0 FADS2
FSHB 4.82598855560666e-54 -1.55562777689721 1 1 1.27850088815132e-49 0 FSHB
SLC9A3R1 5.20118031350373e-54 0.329345896168101 0.91 0.74 1.37789668865341e-49 0 SLC9A3R1
SLC10A4 9.52141076742902e-54 0.335507280666119 0.947 0.877 2.5224121405073e-49 0 SLC10A4
TCEANC2 1.14435039546188e-53 -0.336537800834599 0.881 0.947 3.0316130676576e-49 0 TCEANC2
RABAC1 1.85215804733609e-53 0.293051542231919 0.997 0.986 4.90673709900276e-49 0 RABAC1
SOAT1 1.92696436417506e-53 0.342155476374002 0.89 0.76 5.10491399357257e-49 0 SOAT1
NRCAM 2.23960790629867e-53 0.339303032951533 0.946 0.885 5.93316926536643e-49 0 NRCAM
SVIP 2.49251603816348e-53 -0.331280555492698 0.906 0.964 6.60317348830268e-49 0 SVIP
BSG 3.85931510296577e-53 0.307885149801397 0.964 0.911 1.02240975707769e-48 0 BSG
NXPH1 4.05285622144459e-53 -0.268241621416817 0.085 0.286 1.0736826701851e-48 0 NXPH1
ITPR2 4.25039877003661e-53 0.366405895093287 0.914 0.823 1.1260156421581e-48 0 ITPR2
FAM193B 5.04120533528813e-53 0.308758378616671 0.69 0.464 1.33551611742453e-48 0 FAM193B
CALD1 6.77172600237732e-53 0.405935729306349 0.817 0.654 1.7939656525498e-48 0 CALD1
TMED9 8.10241101083307e-53 0.33274194163882 0.923 0.824 2.1464907249899e-48 0 TMED9
C1orf115 8.17808609362895e-53 -0.450898733624736 0.77 0.876 2.16653856792418e-48 0 C1orf115
ATP5IF1 1.71733158642718e-52 -0.284892883740491 0.994 0.998 4.5495548387629e-48 0 ATP5IF1
CA12 8.55952392916763e-52 0.264937930628489 0.46 0.222 2.26758907931509e-47 0 CA12
KCNJ5 1.26862583302715e-51 0.289650513243624 0.608 0.375 3.36084355685553e-47 0 KCNJ5
