p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
PITX1 8.13136548746444e-69 -0.413763178248568 1 1 2.15416134493908e-64 0 PITX1
NPDC1 1.13302149112967e-68 0.346520101354874 0.998 0.995 3.00160053430072e-64 0 NPDC1
BRINP3 1.21258778431632e-68 -0.628997758244564 0.107 0.377 3.21238755821079e-64 0 BRINP3
LSAMP 1.63808609562141e-68 0.397981722818376 0.994 0.961 4.33961768452023e-64 0 LSAMP
RPS19 4.14430098722532e-67 -0.46091301474709 1 1 1.09790821753573e-62 0 RPS19
ASTN2 8.3111878818958e-67 0.390215160327154 0.984 0.873 2.20179989367184e-62 0 ASTN2
TMEM9 2.60393975013614e-66 0.379598305983497 0.995 0.929 6.89835718606066e-62 0 TMEM9
TMSB4X 2.80342379464253e-66 0.369635527376416 1 1 7.42683031676698e-62 0 TMSB4X
RPL39 2.86239599190328e-66 -0.388784100674833 0.995 0.999 7.58305946175018e-62 0 RPL39
SPOCK1 5.27925788186907e-66 0.407721721699851 0.986 0.927 1.39858099806476e-61 0 SPOCK1
CDH8 7.02869229817349e-66 0.387470024590343 0.947 0.823 1.86204116363212e-61 0 CDH8
XIST 1.60347509082228e-65 -0.583249305156889 0.116 0.379 4.24792621060639e-61 0 XIST
FAIM2 1.98380323981795e-65 0.369735262252627 0.975 0.844 5.25549154292572e-61 0 FAIM2
PART1 2.10815700302443e-65 0.394010710524232 0.943 0.685 5.58492953241232e-61 0 PART1
ERP29 6.59288569267135e-65 0.325364019953615 1 0.989 1.74658727770249e-60 0 ERP29
STMN2 9.4735608425987e-65 -0.395670263185578 0.979 0.991 2.50973573842125e-60 0 STMN2
ATP2B1 9.50074879101745e-65 0.379048909127738 0.99 0.93 2.51693836971634e-60 0 ATP2B1
TMPRSS6 1.56195517574002e-64 0.295278484653375 0.647 0.334 4.13793165157047e-60 0 TMPRSS6
UBB 1.27275422051027e-63 -0.611175050357941 1 1 3.37178048097582e-59 0 UBB
SFRP1 1.50167009048686e-63 -0.450937082058552 0.103 0.364 3.9782244037178e-59 0 SFRP1
UNC13D 2.09752020656909e-63 0.33918658848633 0.762 0.476 5.55675053124283e-59 0 UNC13D
APLP2 8.57334152596056e-63 0.352512381980105 0.993 0.961 2.27124963705747e-58 0 APLP2
DCLK1 9.78683285655406e-63 0.368243961726086 0.789 0.531 2.5927277603583e-58 0 DCLK1
DPP7 1.382633455474e-62 0.355901339409696 0.991 0.955 3.66287255024172e-58 0 DPP7
TMSB4XP4 4.74720077367029e-62 0.358909950155629 1 0.997 1.25762842896073e-57 0 TMSB4XP4
ERICH3 5.09901084906385e-62 0.314222472606271 0.65 0.357 1.350829954134e-57 0 ERICH3
RPS18 2.27072231727994e-61 -0.39094382299921 1 1 6.01559756293803e-57 0 RPS18
PITX2 7.73184988985504e-61 0.366241696328587 0.938 0.679 2.0483216728204e-56 0 PITX2
CDH18 1.12503131408597e-60 0.371050892107667 0.74 0.474 2.98043295727655e-56 0 CDH18
RPS2 1.41730494212428e-60 -0.364804135482559 0.962 0.983 3.75472425267563e-56 0 RPS2
COX17 3.22506403007982e-60 -0.43303423298426 0.976 0.987 8.54383962848746e-56 0 COX17
NDUFA1 4.65335223330951e-60 -0.411940746144759 1 1 1.23276607364835e-55 0 NDUFA1
GLT8D1 7.57815347488841e-60 0.369869837641674 0.986 0.92 2.00760441856744e-55 0 GLT8D1
RPL36 2.11347607873812e-59 -0.267856402807052 1 1 5.59902082779303e-55 0 RPL36
ATP6V0C 2.38530814686984e-59 0.278053394991577 1 0.999 6.31915834268759e-55 0 ATP6V0C
MT-ND2 1.7907228259161e-58 -0.301399631149606 1 1 4.74398291041694e-54 0 MT-ND2
CACNA2D4 2.23935286955066e-58 0.305598944861417 0.665 0.379 5.9324936220136e-54 0 CACNA2D4
GLCE 8.2889623901893e-58 0.352205504071262 0.865 0.63 2.19591191640895e-53 0 GLCE
FSTL5 1.40197083661507e-56 -0.396572260683421 0.093 0.333 3.71410114036065e-52 0 FSTL5
WSB1 2.36759674794238e-56 0.362420046871933 0.946 0.828 6.27223730464897e-52 0 WSB1
MAP3K4 2.42606419670857e-56 0.378813119820299 0.885 0.72 6.42712926992035e-52 0 MAP3K4
VKORC1 3.60787885012844e-56 0.349705824088377 0.987 0.936 9.55799264976027e-52 0 VKORC1
USP9Y 5.28657893919462e-56 0.31968975053431 0.779 0.502 1.40052049257144e-51 0 USP9Y
NENF 9.94546810795262e-56 0.316664786478165 0.998 0.989 2.63475341115881e-51 0 NENF
CADM1 2.6532074082742e-55 0.323395318547965 0.997 0.973 7.028877066e-51 0 CADM1
LAPTM4A 3.54024974065581e-55 0.308331521222274 0.996 0.972 9.37882961294536e-51 0 LAPTM4A
ARMC9 7.23245714707462e-55 -0.337443155868437 0.862 0.932 1.91602254740301e-50 0 ARMC9
CD46 1.00868985476599e-54 0.337681856978302 0.975 0.896 2.67222116324607e-50 0 CD46
RTN3 1.18106698338062e-54 0.306561902298201 0.996 0.986 3.12888265237195e-50 0 RTN3
TMEM59 1.24612359127738e-54 0.289989053983913 0.999 0.997 3.30123061801203e-50 0 TMEM59
SEC11C 2.45170718139868e-54 0.309145026949159 0.999 0.991 6.49506266496139e-50 0 SEC11C
COL22A1 3.09943707700478e-54 0.318219767200545 0.77 0.525 8.21102870440106e-50 0 COL22A1
SDC2 4.22855090781794e-54 0.313478085021688 0.996 0.989 1.12022770649913e-49 0 SDC2
MT-ND3 4.28515700438331e-54 0.250366702962007 1 1 1.13522379360123e-49 0 MT-ND3
TMEM59L 4.97850950999063e-54 0.343500451879735 0.953 0.844 1.31890673938672e-49 0 TMEM59L
PDE7B 2.21688723005543e-53 0.389854100440129 0.874 0.706 5.87297764986284e-49 0 PDE7B
FKBP5 5.58640707566415e-53 0.287439048603972 1 0.995 1.47995096248495e-48 0 FKBP5
ADRA2A 7.50223088153825e-52 -0.578707653274922 0.701 0.831 1.98749100513711e-47 0 ADRA2A
LHB 2.12164717403016e-51 0.343290903956181 0.786 0.548 5.62066769344071e-47 0 LHB
P4HTM 4.40496479909786e-51 0.310293427704935 0.997 0.981 1.166963274577e-46 0 P4HTM
HS6ST3 5.57750420249904e-51 -0.337596588145439 0.086 0.31 1.47759241332605e-46 0 HS6ST3
MT-ND1 1.91334704373263e-50 -0.310522970145595 1 1 5.06883898825647e-46 0 MT-ND1
SNHG31 1.96793669340224e-50 0.345794976999033 0.98 0.833 5.21345788816121e-46 0 SNHG31
SNRPN 2.3451531517164e-50 -0.294106315107979 1 1 6.21277972952709e-46 0 SNRPN
RORB 3.03697234079783e-50 -0.291174449450031 0.048 0.257 8.04554712524162e-46 0 RORB
NAT14 3.0780318075211e-50 0.341352957864229 0.971 0.9 8.15432186448489e-46 0 NAT14
HS2ST1 4.51985438029602e-50 0.327911778438821 0.916 0.794 1.19739982242802e-45 0 HS2ST1
CD151 1.2942581694838e-49 0.299106098817534 0.943 0.83 3.4287487425965e-45 0 CD151
GAD1 1.78769090160537e-49 -0.312613198597976 0.053 0.261 4.73595073653294e-45 0 GAD1
FUNDC1 2.23207213568698e-49 -0.518660209478812 0.549 0.706 5.91320550186195e-45 0 FUNDC1
VOPP1 2.94506319322463e-49 0.310461853661427 0.974 0.929 7.8020614114907e-45 0 VOPP1
EIF2S3 3.08469351165614e-49 -0.352686975453776 0.607 0.787 8.17197005107944e-45 0 EIF2S3
FADS1 4.09238256388604e-49 0.333896571615642 0.901 0.759 1.08415398882469e-44 0 FADS1
DHCR24 4.81857876503639e-49 0.333580468203321 0.947 0.863 1.27653788643344e-44 0 DHCR24
LAMP1 7.14510663640001e-49 0.304640787001799 0.984 0.941 1.89288165011509e-44 0 LAMP1
KCNJ3 1.37711700798933e-48 -0.251763696505609 0.029 0.223 3.64825837756534e-44 0 KCNJ3
ITFG1 1.51035627111877e-48 0.317145425252609 0.978 0.939 4.00123583344785e-44 0 ITFG1
SERINC1 2.09880295261573e-48 0.27005755622009 0.999 0.994 5.56014878206959e-44 0 SERINC1
CALM3 2.59250520989085e-48 -0.350205448376819 0.966 0.982 6.86806480204283e-44 0 CALM3
VMO1 2.59713092730854e-48 0.381970276698086 0.966 0.886 6.88031925262579e-44 0 VMO1
COX7C 3.18510536511135e-48 -0.293611268000491 1 1 8.43798113325299e-44 0 COX7C
DDX3Y 7.84626715590569e-48 0.293790934855997 0.84 0.573 2.07863309494253e-43 0 DDX3Y
PAM 1.40543431958876e-47 0.291230725760827 0.996 0.989 3.72327659945454e-43 0 PAM
FADS2 4.19987196418069e-47 0.296418804435648 0.978 0.92 1.11263008075075e-42 0 FADS2
ARG2 7.2056751249853e-47 -0.416604896752626 0.399 0.598 1.90892745411111e-42 0 ARG2
FAM107A 8.18305210151792e-47 -0.486996724891873 0.969 0.977 2.16785416273413e-42 0 FAM107A
PDE10A 1.04428146102375e-46 0.295719457696309 0.602 0.355 2.76651044654411e-42 0 PDE10A
ROR2 3.1369867895632e-46 0.301135909969766 0.763 0.516 8.31050540291084e-42 0 ROR2
CCND2 3.23906513307888e-46 -0.640282689154336 0.558 0.684 8.58093135055257e-42 0 CCND2
RPL35A 3.59134701908979e-46 -0.347207357532301 1 1 9.51419652297268e-42 0 RPL35A
EFNA5 5.31684026233562e-46 0.334937912208964 0.919 0.796 1.40853732229795e-41 0 EFNA5
SSC5D 7.29591185658908e-46 0.333280911276149 0.962 0.898 1.93283296904758e-41 0 SSC5D
PGAP1 1.27919643069904e-45 0.334606493216616 0.921 0.814 3.38884718420791e-41 0 PGAP1
CNTNAP2 1.29623140882103e-45 0.322800597251569 0.838 0.664 3.43397624824866e-41 0 CNTNAP2
ATP8A2 2.09968502138081e-45 0.328693344769478 0.967 0.921 5.56248555864204e-41 0 ATP8A2
NECAB1 2.58544122053661e-45 -0.591627159812362 0.92 0.943 6.84935088144559e-41 0 NECAB1
OS9 3.89760256511178e-45 0.294185209564231 0.985 0.963 1.03255287154941e-40 0 OS9
KCNJ5 4.6776934242516e-45 0.269069199180608 0.648 0.407 1.23921454195273e-40 0 KCNJ5
PDE8B 6.83737242970052e-45 0.298603310208243 0.756 0.518 1.81135670407626e-40 0 PDE8B
KCNK1 7.52428232745026e-45 -0.503890835164176 0.355 0.547 1.99333287418812e-40 0 KCNK1
SLC23A2 1.03584486200118e-44 0.308772648020743 0.915 0.812 2.74416020841354e-40 0 SLC23A2
CPLX2 2.26968978324168e-44 0.304613068905617 0.978 0.919 6.01286217376386e-40 0 CPLX2
PLAC9 2.92816572389645e-44 0.296018669548763 0.816 0.603 7.75729663574646e-40 0 PLAC9
NFE2L1 1.59755580832592e-43 0.268152451573955 0.989 0.959 4.23224484741702e-39 0 NFE2L1
IGFBP5 1.93884382888638e-43 0.259558850868659 0.999 0.939 5.13638507148579e-39 0 IGFBP5
GLG1 2.26670009122438e-43 0.282747518948601 0.991 0.961 6.00494188167163e-39 0 GLG1
SOAT1 3.18738598653174e-43 0.310645880375285 0.908 0.78 8.44402295551989e-39 0 SOAT1
FNDC3A 3.35209827428587e-43 0.291579294984522 0.995 0.976 8.88037874823812e-39 0 FNDC3A
HHATL 5.38652366030176e-43 0.27331915030523 0.7 0.454 1.42699784808714e-38 0 HHATL
RBP4 6.24047265971163e-43 -1.49389333914226 0.668 0.758 1.65322601701081e-38 0 RBP4
RPL18 7.32741793744454e-43 -0.285824973398171 1 1 1.94117955998781e-38 0 RPL18
KCNC2 1.32662835131061e-42 0.288659885468052 0.741 0.509 3.51450382829207e-38 0 KCNC2
FGF13 1.39225407735868e-42 0.314454334786805 0.896 0.746 3.68835950173862e-38 0 FGF13
TRPM3 1.4075185709802e-42 0.35769600979727 0.83 0.656 3.72879819824074e-38 0 TRPM3
ELL2 1.5092252924252e-42 -0.393541432996813 0.438 0.626 3.99823964469284e-38 0 ELL2
SAPCD1-AS1 1.83343250264768e-42 0.267276245323729 0.755 0.53 4.85712938601423e-38 0 SAPCD1-AS1
NRP2 2.9112220640137e-42 -0.283262898667239 0.102 0.303 7.71240949198511e-38 0 NRP2
MEIS2 2.97506272437651e-42 -0.509387259545034 0.286 0.479 7.88153616941824e-38 0 MEIS2
BMP5 3.48663652412416e-42 0.28073841499446 0.876 0.627 9.23679747970972e-38 0 BMP5
EIF1 7.03170761664158e-42 -0.3176744981684 1 1 1.86283998180069e-37 0 EIF1
DDIT3 2.10648429440206e-41 -0.394231502050762 0.644 0.772 5.58049819272993e-37 0 DDIT3
UXT 6.32607930585923e-41 -0.328745996803461 0.917 0.941 1.67590492970823e-36 0 UXT
PIGT 1.26764046965433e-40 0.280701104467399 0.916 0.831 3.35823313220826e-36 0 PIGT
DCC 2.76854911858477e-40 0.307810051437704 0.812 0.608 7.33444032495476e-36 0 DCC
TCEAL3 3.98729556637164e-40 -0.481112934844039 0.954 0.964 1.05631434144317e-35 0 TCEAL3
HTRA1 6.36311221355301e-40 -0.410645005562883 0.678 0.793 1.68571568761446e-35 0 HTRA1
SCD 9.22138690272416e-40 0.294368639634321 0.95 0.739 2.44292981826969e-35 0 SCD
UTY 2.22995016205918e-39 0.256127104851527 0.6 0.357 5.90758396932717e-35 0 UTY
EFNB3 3.56450539462092e-39 0.308710464852847 0.809 0.631 9.44308769142974e-35 0 EFNB3
RPL10A 4.55318976564348e-39 -0.338996004215654 0.996 0.998 1.20623103271427e-34 0 RPL10A
RN7SK 5.4589863773184e-39 0.256628010952004 0.811 0.625 1.44619467107919e-34 0 RN7SK
KTN1 6.39759526617477e-39 0.259701535370836 0.996 0.986 1.69485093791502e-34 0 KTN1
COX7B 7.1516573760302e-39 -0.312856154180018 0.993 0.993 1.89461707205792e-34 0 COX7B
SLC9A3R1 9.30306462425262e-39 0.27800732797785 0.928 0.769 2.464567880257e-34 0 SLC9A3R1
RPS3 1.02221946242564e-38 -0.279138780460413 1 1 2.708063799858e-34 0 RPS3
DBP 1.06123366966903e-38 -0.30020771079447 0.653 0.785 2.8114202376872e-34 0 DBP
NPTN 1.65224834835949e-38 0.269928496591368 0.989 0.96 4.37713632447397e-34 0 NPTN
TNS1 1.85573928117875e-38 -0.318652231896747 0.361 0.555 4.91622450369876e-34 0 TNS1
RPL10 3.0710668947304e-38 -0.322707562732478 1 1 8.13587041751979e-34 0 RPL10
CTXN1 5.36581083511182e-38 0.297188813652568 0.88 0.766 1.42151060643782e-33 0 CTXN1
PRDX1 5.95200319366814e-38 -0.372650718834769 0.897 0.926 1.57680468606656e-33 0 PRDX1
STRA6 7.03370757218058e-38 0.251026651060949 0.75 0.513 1.86336981002208e-33 0 STRA6
SNX6 1.44204807041093e-37 -0.330258941454735 0.938 0.964 3.82027374813264e-33 0 SNX6
NRCAM 2.26816678128624e-37 0.284966309214737 0.957 0.893 6.0088274369835e-33 0 NRCAM
PPT1 3.04281284267714e-37 0.265878276141387 0.95 0.874 8.06101978282028e-33 0 PPT1
RDH10 3.06270260447256e-37 0.26099535428406 0.607 0.395 8.11371173976872e-33 0 RDH10
NLGN1 3.0659652063847e-37 0.325565235421704 0.889 0.751 8.12235502475436e-33 0 NLGN1
SLC10A4 4.4036066235808e-37 0.28546329745155 0.957 0.887 1.16660346671903e-32 0 SLC10A4
PCDH9 4.74077295495017e-37 -0.352298297528935 0.163 0.35 1.2559255712254e-32 0 PCDH9
PBXIP1 1.12544774545023e-36 0.266187722317984 0.986 0.97 2.98153616724674e-32 0 PBXIP1
CTSF 1.69235213858271e-36 0.272285479683261 0.945 0.848 4.48337928553331e-32 0 CTSF
NDUFAF3 1.92110657384737e-36 -0.292942566885215 0.944 0.965 5.08939553543646e-32 0 NDUFAF3
RPN2 2.74405273876034e-36 0.259834684704207 0.977 0.927 7.26954451552389e-32 0 RPN2
BSG 3.5854848912971e-36 0.256340604957429 0.966 0.922 9.49866657402428e-32 0 BSG
SNU13 3.62839902843234e-36 -0.270311520619658 0.986 0.99 9.61235470612296e-32 0 SNU13
P3H3 2.57328243850817e-35 0.259409887390359 0.905 0.807 6.81713983609583e-31 0 P3H3
NPNT 2.60518876697767e-35 0.280072563031102 0.976 0.925 6.90166608147725e-31 0 NPNT
AGBL4 2.74847799117141e-35 0.328294038571634 0.906 0.772 7.2812678942113e-31 0 AGBL4
CTSL 3.60170711601147e-35 0.268052829474721 0.994 0.957 9.54164249173759e-31 0 CTSL
S100A6 1.01680616637384e-34 -0.340313318272323 0.497 0.664 2.69372289595759e-30 0 S100A6
CD200 1.17331246978564e-34 0.26626784690828 0.928 0.83 3.10833939495612e-30 0 CD200
YWHAZ 1.24454160054255e-34 -0.307450360399819 0.931 0.956 3.29703960815732e-30 0 YWHAZ
RPS27L 2.03479426596439e-34 -0.347386954034635 0.949 0.958 5.39057696939287e-30 0 RPS27L
ITM2C 2.57723914041836e-34 -0.541866830596488 0.937 0.937 6.82762193079632e-30 0 ITM2C
MTHFD2 2.90098172715932e-34 -0.303211651626053 0.32 0.499 7.68528079159046e-30 0 MTHFD2
CSPG5 3.06611444744229e-34 0.262806214050546 0.767 0.587 8.12275039416412e-30 0 CSPG5
RPS24 5.06119195409359e-34 -0.352775206454026 1 1 1.34081097247847e-29 0 RPS24
B4GAT1 7.09228146474285e-34 0.251446750286415 0.96 0.896 1.87888720563967e-29 0 B4GAT1
SREBF1 7.17857578976721e-34 0.274054468623128 0.971 0.915 1.90174829822513e-29 0 SREBF1
ITPR2 9.04987919982537e-34 0.289901508657338 0.927 0.837 2.39749399761774e-29 0 ITPR2
MXI1 9.14849669131728e-34 -0.255171528228154 0.226 0.417 2.42361974346377e-29 0 MXI1
SMIM10L2A 1.65388181435637e-33 -0.443058113041629 0.572 0.696 4.38146370259289e-29 0 SMIM10L2A
GRIP1 2.56670206044666e-33 0.340896040656155 0.773 0.616 6.79970709853528e-29 0 GRIP1
PENK 2.67843419612228e-33 0.251690474330186 0.588 0.383 7.09570787236714e-29 0 PENK
SOX4 4.41166294489949e-33 0.270057418605054 0.879 0.719 1.16873774736277e-28 0 SOX4
NACA 4.76434967653454e-33 -0.256871542004625 0.999 0.999 1.26217151630753e-28 0 NACA
MICOS10 5.94521231233228e-33 -0.308211875183658 1 1 1.57500564578307e-28 0 MICOS10
TMED1 6.55151371089412e-33 0.251568094730803 0.893 0.806 1.73562701229007e-28 0 TMED1
RPL19 7.18364005945493e-33 -0.272620455918815 1 1 1.9030899245508e-28 0 RPL19
NR0B1 1.0014138600136e-32 -0.280217906745361 0.172 0.351 2.65294559794803e-28 0 NR0B1
PGK1 1.9208133676504e-32 -0.268238914133537 0.999 1 5.08861877357945e-28 0 PGK1
C2orf80 1.97025845812529e-32 -0.433355582592993 0.5 0.638 5.21960870726552e-28 0 C2orf80
KCNIP4 2.19457733101691e-32 -0.329547416579198 0.242 0.418 5.81387426533e-28 0 KCNIP4
TMED9 2.3551500080679e-32 0.26207028468552 0.933 0.841 6.23926340137347e-28 0 TMED9
SCN3B 2.54726139146771e-32 0.256067869482529 0.964 0.921 6.74820487827626e-28 0 SCN3B
KIAA1549L 3.00179440095676e-32 0.266708397086249 0.843 0.671 7.95235372701466e-28 0 KIAA1549L
TMSB10 5.00358810892017e-32 -0.399815575320082 0.95 0.977 1.32555056181513e-27 0 TMSB10
TCTN1 7.93431112486125e-32 0.262534765632003 0.893 0.773 2.10195770319824e-27 0 TCTN1
BEX1 2.30448096205526e-31 -0.389869901667125 1 1 6.10503096467679e-27 0 BEX1
CDH2 2.343309743304e-31 0.252758366621686 0.905 0.819 6.20789617196095e-27 0 CDH2
TCEAL4 3.33447905537427e-31 -0.318574559280095 0.992 0.991 8.8337019134975e-27 0 TCEAL4
UNC5B 3.79207364994958e-31 -0.273547066787169 0.208 0.388 1.00459615134464e-26 0 UNC5B
DKK3 4.68527878737909e-31 -0.329176232279906 0.391 0.551 1.24122405635247e-26 0 DKK3
