p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
RPL3 7.99663527624476e-182 0.59502913730995 1 1 2.11846861738276e-177 0 RPL3
STAR 2.05355726958856e-180 -0.411322275647132 0.047 0.453 5.44028391859401e-176 0 STAR
MUC5B 2.54805236897477e-180 0.774829548385763 0.805 0.198 6.75030033588796e-176 0 MUC5B
GABRB1 4.64128358948427e-178 -0.467957399074199 0.064 0.488 1.22956884852617e-173 0 GABRB1
MAGED2 4.83152518973549e-178 -0.591588443299857 1 1 1.27996765326473e-173 0 MAGED2
SYP 7.08766672885854e-178 -0.876168324509387 0.754 0.968 1.8776646698092e-173 0 SYP
CRNDE 9.10432658170699e-178 -0.359541302478289 0.03 0.407 2.41191819802581e-173 0 CRNDE
DBI 2.59126095963132e-177 -0.895709739165643 0.994 1 6.8647685342553e-173 0 DBI
NDRG4 1.12941854228773e-176 -0.84392398289683 0.665 0.935 2.99205560222866e-172 0 NDRG4
CASK 1.31960220492506e-175 -0.818548133149604 0.854 0.978 3.49589016128746e-171 0 CASK
RPS14 5.14730432816995e-175 0.684771134365083 1 1 1.36362386261878e-170 0 RPS14
RPL7A 1.04028857413837e-174 0.652980959242761 1 1 2.75593249060737e-170 0 RPL7A
DGKK 2.05038272941527e-174 -0.965266805697096 0.408 0.813 5.43187392676694e-170 0 DGKK
ELAPOR1 2.06057199334849e-174 0.728034387158941 1 0.993 5.45886732477882e-170 0 ELAPOR1
APOO 3.17419907361904e-174 0.627100265884454 1 1 8.40908818583155e-170 0 APOO
TCEAL4 4.58946509463012e-174 -0.758227678346353 0.988 1 1.21584109286941e-169 0 TCEAL4
ZNF804A 2.57758801570712e-172 0.837601230013633 0.782 0.179 6.82854617121131e-168 0 ZNF804A
UQCR11 2.92235779561088e-171 0.6619259196016 1 0.999 7.74191027213233e-167 0 UQCR11
RPL24 6.07668270529855e-171 0.63998034154065 1 1 1.60983478228769e-166 0 RPL24
PCP4L1 1.07440073391851e-170 -0.40051508105957 0.033 0.4 2.84630242429692e-166 0 PCP4L1
CTSV 9.58708439984286e-170 0.765383733365594 0.752 0.15 2.53981039920637e-165 0 CTSV
TMEM255A 1.76213669131739e-169 -0.829089983083128 0.531 0.889 4.66825252263804e-165 0 TMEM255A
SYTL4 3.09005664870384e-169 -0.821605083068342 0.788 0.964 8.1861780737462e-165 0 SYTL4
RPL21P75 3.79423399919567e-169 0.807691365767046 0.924 0.551 1.00516847106692e-164 0 RPL21P75
RPL23A 5.22701531895825e-168 0.777512914385274 1 0.996 1.38474089829842e-163 0 RPL23A
HTR7 1.50593979263625e-167 -0.404524804419336 0.045 0.43 3.98953569865196e-163 0 HTR7
USP11 2.68798722943917e-167 -0.759552823267682 0.931 0.991 7.12101576823025e-163 0 USP11
MAP1B 4.93754007766552e-167 -0.704627570103439 0.998 1 1.30805311737515e-162 0 MAP1B
COL1A1 1.01715926564433e-166 1.18271252243101 0.902 0.48 2.69465832654496e-162 0 COL1A1
HS6ST2 2.85432316724358e-165 -0.431553807758171 0.052 0.435 7.56167293466168e-161 0 HS6ST2
LDOC1 3.50019738316596e-165 -0.708009926389753 0.974 0.997 9.27272290748327e-161 0 LDOC1
TNNT1 5.18299866031323e-165 0.794014327295813 0.833 0.279 1.37308000509018e-160 0 TNNT1
FTL 5.57812882860973e-165 0.614211353822751 1 1 1.47775788927529e-160 0 FTL
MT2A 7.67488935403584e-165 0.797699653780626 0.985 0.869 2.03323168767117e-160 0 MT2A
RPL37 9.4897850573518e-165 0.7613398870879 1 0.999 2.51403385739364e-160 0 RPL37
TOMM7 1.04902183312113e-164 0.700521680581285 0.999 0.989 2.77906864030449e-160 0 TOMM7
LGALS3BP 3.19616999733124e-164 0.757605897370119 0.997 0.962 8.46729355692992e-160 0 LGALS3BP
FAU 1.08127945573948e-163 0.625077591110696 1 1 2.86452553414503e-159 0 FAU
MIR4458HG 4.93689008232519e-163 0.656863774595998 0.727 0.132 1.30788092060959e-158 0 MIR4458HG
PCDH10 5.73194491681264e-163 -0.810844281125699 0.559 0.895 1.51850684736201e-158 0 PCDH10
AR 1.26683293348024e-162 -0.560546984909736 0.168 0.625 3.35609380737584e-158 0 AR
VKORC1 1.64824157210972e-162 0.768756669342258 0.984 0.85 4.36652157283307e-158 0 VKORC1
TPT1 8.34385908404142e-162 0.529104116021171 1 1 2.21045514854425e-157 0 TPT1
ASTN2 1.37697806533608e-161 0.819918223716359 0.967 0.72 3.64789029068835e-157 0 ASTN2
BEX3 1.49753989469227e-161 -0.610577645392832 1 1 3.96728268901876e-157 0 BEX3
GRP 6.11748795989704e-161 0.809612121584983 0.725 0.158 1.62064491033592e-156 0 GRP
TGFBR3 4.30402001114032e-160 -0.508305902332393 0.12 0.558 1.14022098135129e-155 0 TGFBR3
CYFIP2 8.30830528794928e-159 -0.783651082333341 0.744 0.957 2.20103623688352e-154 0 CYFIP2
ATRNL1 1.22334872692074e-158 0.839934788280116 0.95 0.629 3.24089544735842e-154 0 ATRNL1
ARL2 2.90955633749336e-158 0.753100528355151 0.964 0.774 7.70799664928741e-154 0 ARL2
ODAD2 4.38908494300678e-158 -0.484275319165626 0.107 0.536 1.16275638310136e-153 0 ODAD2
MT1E 8.47716762928506e-158 0.792014647381099 0.906 0.484 2.2457712483502e-153 0 MT1E
PCNX2 2.15049229617968e-157 0.754175700229353 1 0.997 5.69708419103921e-153 0 PCNX2
GRIA2 2.80991162794978e-157 0.803270765753119 0.906 0.433 7.44401788476455e-153 0 GRIA2
RPL8 3.7920935962836e-157 0.612322573639343 1 1 1.00460143552745e-152 0 RPL8
SEC11C 4.67251229156344e-157 0.690331076562804 0.999 0.976 1.23784195628099e-152 0 SEC11C
TCEAL2 2.3890061821748e-156 -0.703624259432513 0.984 0.999 6.32895517781747e-152 0 TCEAL2
DYNLL1 4.39952423552015e-156 -0.693492449110372 0.995 0.999 1.165521960474e-151 0 DYNLL1
STRA6 5.22406341291023e-156 0.655482915786704 0.724 0.152 1.38395887934818e-151 0 STRA6
PDK3 2.92024823443707e-155 -0.626822441342953 0.334 0.784 7.7363216226707e-151 0 PDK3
IDH1 1.05147203274462e-154 0.595374342323707 1 1 2.78555970914704e-150 0 IDH1
EIF1AY 4.17677040038437e-154 0.638337281159341 0.67 0.086 1.10651001446983e-149 0 EIF1AY
RPS7P1 1.66496406346369e-153 0.777929245545865 1 0.993 4.410822796928e-149 0 RPS7P1
CA8 1.9367815515019e-153 -0.507786147180894 0.126 0.551 5.13092168623883e-149 0 CA8
CPLX3 3.53460107624953e-153 -0.309226774668378 0.024 0.346 9.36386517120025e-149 0 CPLX3
RPS7 2.43611871293264e-152 0.770674039158253 1 0.996 6.45376569430115e-148 0 RPS7
ABCA5 7.6196282424122e-152 -0.670838717464201 0.357 0.79 2.01859191397984e-147 0 ABCA5
SLC9A3R1 2.97197938027196e-150 0.725322673196122 0.908 0.536 7.87336777421647e-146 0 SLC9A3R1
C1orf115 3.97951922131905e-149 -0.810073034322467 0.788 0.949 1.05425423211184e-144 0 C1orf115
NLGN4Y 4.83127238653885e-149 0.622437505933698 0.651 0.077 1.27990068064187e-144 0 NLGN4Y
ALKAL2 6.68984098650847e-149 -0.377011794041724 0.056 0.422 1.77227267414582e-144 0 ALKAL2
PRDX1 7.31082160166913e-149 -0.756463397395801 0.896 0.981 1.93678285871419e-144 0 PRDX1
PRLHR 1.05955231306288e-147 0.719669220020417 0.823 0.321 2.80696598776618e-143 0 PRLHR
H2AC6 1.74017222878184e-147 -0.762727778848914 0.735 0.941 4.61006426848885e-143 0 H2AC6
MCF2 2.65735496275931e-147 -0.460305307610142 0.097 0.497 7.03986476734196e-143 0 MCF2
RPS24 3.6492588072929e-147 0.684058429474288 1 1 9.66761643228036e-143 0 RPS24
GSTM3 1.81283675112612e-146 -0.722840674128665 0.863 0.974 4.80256712108331e-142 0 GSTM3
A2M 2.10911706261445e-145 0.922523653265574 0.98 0.805 5.58747292227821e-141 0 A2M
BNIP3 2.76120728403915e-145 0.983791831918606 0.894 0.577 7.31499033687652e-141 0 BNIP3
HMGN3 2.48538962271053e-144 0.753513752612025 0.989 0.883 6.58429418848474e-140 0 HMGN3
ILDR2 2.7631377401895e-144 -0.315243714715577 0.023 0.33 7.32010450131002e-140 0 ILDR2
HHATL 5.37295280291925e-144 0.591820022546858 0.666 0.104 1.42340265654937e-139 0 HHATL
CYP26B1 2.36017628541936e-143 -0.28938183864619 0.022 0.326 6.25257901533298e-139 0 CYP26B1
FOLR1 5.71795809320369e-143 0.731486518249756 0.817 0.357 1.51480145805152e-138 0 FOLR1
CTSB 9.91667167961792e-142 0.65892875452234 0.997 0.987 2.62712466136438e-137 0 CTSB
UNC13D 2.74252197012574e-141 0.62862026408635 0.697 0.155 7.26548920325712e-137 0 UNC13D
HPCAL4 6.21385785902233e-141 -0.655445114501995 0.265 0.686 1.6461752240122e-136 0 HPCAL4
LINC02574 1.13496918045392e-140 -0.976836818440051 0.995 1 3.00676035285852e-136 0 LINC02574
KIF22 7.70681970003235e-140 -0.68931727349676 0.98 0.995 2.04169067493257e-135 0 KIF22
RPL38 2.24993390013107e-139 0.612512582986793 1 1 5.96052488822722e-135 0 RPL38
MT-RNR1 3.18159189301935e-139 -0.560924439051284 1 1 8.42867324298685e-135 0 MT-RNR1
OCRL 8.61958977828492e-139 -0.746726584848248 0.838 0.962 2.28350172406324e-134 0 OCRL
MORF4L2 3.55678166226457e-138 -0.678785454032414 0.976 0.997 9.4226259796713e-134 0 MORF4L2
ROR2 8.79274095319226e-138 0.61839078663789 0.722 0.187 2.32937293331969e-133 0 ROR2
SLC1A2 2.19612980137233e-137 -0.360096068179324 0.049 0.388 5.81798706979557e-133 0 SLC1A2
EDA 6.93030487644736e-137 -0.536862956628407 0.203 0.621 1.83597636786844e-132 0 EDA
FKBP2 2.98602282158833e-136 0.550047843569605 1 1 7.91057165895181e-132 0 FKBP2
RPL15 3.30906608641595e-136 0.509207607066311 1 1 8.76637787613313e-132 0 RPL15
PHYHIPL 8.8939279363483e-136 -0.635529565491546 0.306 0.718 2.35617938889739e-131 0 PHYHIPL
RPS27AP16 3.39021723204287e-135 0.667129507588142 0.968 0.815 8.98136349112798e-131 0 RPS27AP16
IFI27L2 5.11545886697878e-135 0.67129518507894 0.993 0.916 1.35518736304002e-130 0 IFI27L2
RPL41 6.99206908503063e-135 0.725581430968019 0.977 0.833 1.85233894200632e-130 0 RPL41
BNIP3P1 7.69668447019581e-135 0.860514147066782 0.845 0.472 2.03900564984427e-130 0 BNIP3P1
PHACTR2 7.90801446901134e-135 -0.52233177420583 0.187 0.605 2.09499119313049e-130 0 PHACTR2
LAPTM4A 7.99987553798227e-135 0.637603378443712 0.994 0.934 2.11932702752226e-130 0 LAPTM4A
PCOLCE2 3.2426588573964e-134 0.741240950395756 0.976 0.809 8.59045184501454e-130 0 PCOLCE2
MAGED1 3.60925633025618e-134 -0.549352213505222 0.999 1 9.56164187011467e-130 0 MAGED1
EEF1G 5.89907277064928e-134 0.531668434977842 1 1 1.56278235840041e-129 0 EEF1G
MTND1P23 6.82803387404784e-134 -0.549155487692995 0.308 0.708 1.80888273391275e-129 0 MTND1P23
COL1A2 2.66897665905918e-133 1.10619384948875 0.961 0.726 7.07065296517957e-129 0 COL1A2
