p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
RPS15A 1.80214921680483e-48 -0.328624381397281 0.537 0.592 4.77425370515936e-44 0 RPS15A
COX7C 6.0739663150593e-48 -0.261997160381367 0.564 0.63 1.60911515618551e-43 0 COX7C
CTSV 2.85711382531883e-47 0.36237800884143 0.115 0.07 7.56906594603465e-43 0 CTSV
CHID1 1.22132283349926e-45 0.32737488306768 0.284 0.217 3.23552845050624e-41 0 CHID1
RPL10 2.33492160103786e-45 -0.270084481190723 0.563 0.623 6.18567430546951e-41 0 RPL10
TSPAN33 5.2467549749703e-45 -0.420379182784538 0.147 0.211 1.38997032796913e-40 0 TSPAN33
STMN2 6.72583777358169e-45 -0.335728606206117 0.26 0.337 1.78180894297726e-40 0 STMN2
TMEM9 1.90352153236012e-44 0.343565598183672 0.307 0.24 5.04280924352842e-40 0 TMEM9
FAM107A 2.06787006271243e-44 -0.399044582062753 0.231 0.301 5.47820137013778e-40 0 FAM107A
COX17 3.19063183540411e-44 -0.348088775690864 0.281 0.354 8.45262185835256e-40 0 COX17
NRG1 4.18221148092682e-43 -0.465011214588049 0.201 0.267 1.10795146552713e-38 0 NRG1
IGFBP5 4.25588005953895e-43 0.257416389199987 0.417 0.342 1.12746774537306e-38 0 IGFBP5
PRLHR 4.84307869410402e-43 0.341750461274152 0.135 0.088 1.28302840764204e-38 0 PRLHR
PTPRN 8.93098761179968e-43 0.280600757591013 0.441 0.369 2.36599723811797e-38 0 PTPRN
COL1A2 1.34918991894721e-42 -0.565180133236669 0.172 0.235 3.57427393327495e-38 0 COL1A2
FTX 2.17936284387128e-42 -0.405092676853939 0.157 0.22 5.77356804598379e-38 0 FTX
SDC4 3.32345246418852e-42 0.339978065626624 0.218 0.159 8.80449026812823e-38 0 SDC4
ITM2C 3.3952781875407e-42 -0.433539581930581 0.175 0.237 8.99477097443281e-38 0 ITM2C
SNX6 6.20381947316762e-42 -0.327826824637278 0.186 0.255 1.64351585483157e-37 0 SNX6
HLA-C 1.09924559441816e-41 0.283771576000928 0.427 0.358 2.9121214287326e-37 0 HLA-C
KCNA5 1.42362668646754e-41 0.324054384294706 0.27 0.207 3.7714718177898e-37 0 KCNA5
GLT8D1 6.72551084455597e-41 0.316308649469575 0.253 0.191 1.78172233293977e-36 0 GLT8D1
DPP7 9.49669297127456e-41 0.318846820066688 0.298 0.234 2.51586390195006e-36 0 DPP7
NPDC1 9.91847654127636e-41 0.28064729463172 0.404 0.334 2.62760280531493e-36 0 NPDC1
RPL37 3.330045740619e-40 -0.265965578958006 0.583 0.636 8.82195717604787e-36 0 RPL37
FXYD6 4.33472411590705e-40 -0.429647385237081 0.109 0.163 1.1483551127861e-35 0 FXYD6
BEX1 4.37211787780026e-40 -0.270881899912059 0.637 0.688 1.15826146818685e-35 0 BEX1
RPS2 6.01133798613486e-40 -0.308470816148036 0.2 0.268 1.59252365928685e-35 0 RPS2
ATP6V0C 6.86747328621715e-40 0.262606973731629 0.502 0.44 1.81933102298465e-35 0 ATP6V0C
ATP2B1 1.01621792394652e-39 0.320410144804376 0.27 0.208 2.69216452411913e-35 0 ATP2B1
VMO1 1.41146996590492e-39 0.328078708896179 0.259 0.198 3.73926623367532e-35 0 VMO1
RPL10A 2.00701342316044e-39 -0.26465170254456 0.43 0.502 5.31697996063664e-35 0 RPL10A
RPL21 9.60656312655678e-39 -0.290335487136069 0.691 0.702 2.54497070348742e-34 0 RPL21
RPL17 2.50790728640546e-38 -0.275698018253707 0.547 0.591 6.64394798314535e-34 0 RPL17
VIM 2.54466658349426e-38 -0.47737243506163 0.122 0.177 6.741330712993e-34 0 VIM
RPS7P1 4.39113496089329e-38 -0.258183132955819 0.502 0.562 1.16329947383985e-33 0 RPS7P1
RPS5 1.12072789572438e-37 -0.289036369501024 0.464 0.526 2.96903234135303e-33 0 RPS5
APLP2 1.59648046273048e-36 0.287132819105137 0.3 0.238 4.22939604186559e-32 0 APLP2
TSPAN7 2.07589783197817e-36 -0.455704023895381 0.157 0.211 5.49946853647658e-32 0 TSPAN7
IFI44 2.40266510119587e-36 -0.395009528126415 0.097 0.148 6.3651403860881e-32 0 IFI44
TMEM59 4.90159511932734e-36 0.263540407573032 0.464 0.401 1.2985305790122e-31 0 TMEM59
H1-2 6.57695575682678e-36 -0.434378302588343 0.121 0.173 1.74236711909855e-31 0 H1-2
COMMD6 7.26883994657382e-36 -0.296319214323303 0.285 0.355 1.92566107864634e-31 0 COMMD6
NAT14 1.39259815455026e-35 0.318439698300121 0.224 0.17 3.68927103103456e-31 0 NAT14
PAK3 5.31446391392293e-35 -0.378411506106105 0.196 0.254 1.40790778007646e-30 0 PAK3
KIZ-AS1 8.36081526962293e-35 -0.295127818161214 0.396 0.457 2.21494718122851e-30 0 KIZ-AS1
RIMS2 9.7039870282372e-35 -0.423760180261931 0.129 0.182 2.5707802435206e-30 0 RIMS2
TCEAL3 9.71546333407228e-35 -0.359161199371008 0.198 0.257 2.57382054646243e-30 0 TCEAL3
COL3A1 8.49684583267887e-34 -0.472054745832288 0.093 0.14 2.25098439799329e-29 0 COL3A1
ERP29 1.29244385496742e-33 0.262446489528839 0.386 0.327 3.42394226057969e-29 0 ERP29
LAMP1 2.99482811667521e-33 0.289379237244504 0.271 0.214 7.93389864669598e-29 0 LAMP1
DDIT3 5.81935346913281e-33 -0.319796810939335 0.068 0.111 1.54166312104267e-28 0 DDIT3
DLGAP1 2.53790620282039e-32 -0.391251295460565 0.085 0.13 6.72342111251177e-28 0 DLGAP1
COL4A1 4.02849744578761e-32 -0.421621012440037 0.063 0.103 1.06722954333805e-27 0 COL4A1
PGK1 4.45854260894915e-32 -0.259093253180568 0.402 0.465 1.18115710796281e-27 0 PGK1
CDH12 4.50861269077458e-32 -0.374361329723299 0.153 0.206 1.19442167404e-27 0 CDH12
IGSF1 7.36541188569423e-32 -0.308280101723438 0.398 0.458 1.95124491675812e-27 0 IGSF1
TCEAL4 9.28940539184195e-32 -0.280225505546896 0.298 0.361 2.46094927640677e-27 0 TCEAL4
GRIA2 2.09907632151284e-31 0.301020421429569 0.169 0.124 5.56087299095182e-27 0 GRIA2
CEP164P1 4.50523837230342e-31 -0.283549966637123 0.074 0.117 1.19352774959062e-26 0 CEP164P1
MGP 5.94208727849269e-31 -0.410256974371515 0.216 0.273 1.57417776181828e-26 0 MGP
ECRG4 8.49467827244706e-31 0.287616520165158 0.389 0.333 2.25041016793668e-26 0 ECRG4
P4HTM 1.25264897547784e-30 0.2767135903641 0.324 0.267 3.31851766583591e-26 0 P4HTM
TMSB10 1.77775766257573e-30 -0.342942564082118 0.205 0.261 4.70963559969562e-26 0 TMSB10
GDI1 2.0754794528688e-30 -0.342668408616721 0.301 0.357 5.49836016654002e-26 0 GDI1
LHB 3.5497682521957e-30 0.297401515553884 0.112 0.076 9.40404605371686e-26 0 LHB
CASK 3.76101636297912e-30 -0.356957591115406 0.114 0.16 9.96368454880429e-26 0 CASK
CD46 3.89266561963729e-30 0.279879380201949 0.229 0.178 1.03124497595431e-25 0 CD46
BNIP3P1 1.695080131389e-29 -0.301935270625468 0.1 0.146 4.49060628407575e-25 0 BNIP3P1
LAPTM4A 7.12443170368078e-29 0.262914944772185 0.342 0.287 1.88740444693911e-24 0 LAPTM4A
FAIM2 8.31427167810994e-29 0.268579860419241 0.207 0.159 2.20261685296489e-24 0 FAIM2
SLC10A4 6.90183775331007e-28 0.282703828507606 0.212 0.166 1.8284348576069e-23 0 SLC10A4
TMEM59L 8.14623732637307e-28 0.278906592041385 0.187 0.142 2.15810119250275e-23 0 TMEM59L
BGN 1.05839634572035e-27 -0.39984409463567 0.116 0.16 2.80390359908236e-23 0 BGN
RPN2 1.12259700803883e-27 0.261455786172683 0.24 0.191 2.97398399369646e-23 0 RPN2
PNMT 1.68003478120551e-27 0.271477670710882 0.174 0.131 4.45074814236963e-23 0 PNMT
CTSL 1.98556957205362e-27 0.255717587450053 0.295 0.243 5.26017091028445e-23 0 CTSL
SSC5D 2.993850625568e-27 0.270464723190705 0.227 0.179 7.93130907725474e-23 0 SSC5D
STXBP5L 4.27529559544076e-27 -0.318845791387689 0.067 0.104 1.13261130914417e-22 0 STXBP5L
KTN1 8.08246807872039e-27 0.252403286153269 0.362 0.308 2.1412074434146e-22 0 KTN1
LDHA 1.57142426676799e-26 -0.273440579695459 0.212 0.266 4.16301716752177e-22 0 LDHA
ZFPM2 1.65876876464412e-26 -0.38081267038159 0.124 0.17 4.39441021129522e-22 0 ZFPM2
RPL21P16 7.92407787015084e-26 -0.259973937766006 0.402 0.449 2.09924670936036e-21 0 RPL21P16
MACROD2 1.70857943403489e-25 -0.351381134240283 0.104 0.146 4.52636863664523e-21 0 MACROD2
RPS27L 3.76542431666327e-25 -0.273309002616493 0.191 0.242 9.97536209970434e-21 0 RPS27L
VKORC1 7.97092760666033e-25 0.255260630117762 0.284 0.235 2.11165814155646e-20 0 VKORC1
LGALS1 1.15033446669003e-24 -0.309527885163853 0.181 0.23 3.04746606915522e-20 0 LGALS1
SPOCK1 2.11459207792434e-24 0.250928764431346 0.256 0.209 5.60197733283716e-20 0 SPOCK1
HTRA1 2.76266592127668e-24 -0.302700771637126 0.077 0.114 7.31885455864617e-20 0 HTRA1
PIGT 3.54430680165139e-24 0.250485122818199 0.166 0.126 9.38957757893485e-20 0 PIGT
PRDX1 6.84479821720163e-24 -0.274437503368066 0.141 0.186 1.81332394370106e-19 0 PRDX1
ITFG1 1.49815184700598e-23 0.257532454681149 0.245 0.199 3.96890387308823e-19 0 ITFG1
CDH8 2.55790019342156e-23 0.259129932733242 0.177 0.137 6.77638919241241e-19 0 CDH8
YWHAZ 5.82869014121633e-23 -0.259117131114043 0.163 0.208 1.54413659221103e-18 0 YWHAZ
ZMYM3 9.33417909249987e-23 -0.305830571631923 0.068 0.101 2.47281072518506e-18 0 ZMYM3
GLG1 1.00099464645278e-22 0.258895050707505 0.288 0.241 2.65183501738271e-18 0 GLG1
SYTL4 1.36690422451127e-22 -0.28629824652928 0.102 0.141 3.62120267157525e-18 0 SYTL4
GAS5 1.86134892650334e-22 -0.252581746313264 0.143 0.188 4.93108557609266e-18 0 GAS5
SCD 1.92461007284818e-22 0.264832775520724 0.196 0.156 5.0986770049894e-18 0 SCD
AGBL4 3.19523752017041e-22 -0.320838213870106 0.086 0.122 8.46482323843544e-18 0 AGBL4
MAP3K4 1.71758245628293e-21 0.262280055357635 0.145 0.11 4.55021944318474e-17 0 MAP3K4
PART1 3.4329717270228e-21 0.269632704683853 0.168 0.132 9.09462869922881e-17 0 PART1
SPARC 3.69163537308452e-21 -0.405509758952319 0.284 0.328 9.77988043037551e-17 0 SPARC
FAM155A 2.20211593739296e-20 -0.322750909677971 0.131 0.17 5.83384554134144e-16 0 FAM155A
EIF4G3 3.83083084291773e-20 -0.27852735261847 0.098 0.134 1.01486370690577e-15 0 EIF4G3
SLC25A5 2.09652732669597e-18 -0.273593304187597 0.088 0.121 5.55412019388298e-14 0 SLC25A5
TAGLN 1.93535999105443e-16 -0.306641104508335 0.117 0.15 5.1271556883014e-12 0 TAGLN
PTN 4.15858740553903e-16 -0.266116726401783 0.11 0.142 1.1016929754754e-11 0 PTN
ROBO1 5.8368700599008e-14 -0.278972856782832 0.199 0.234 1.54630361626892e-09 0 ROBO1
IGFBP7 5.29469972296343e-11 -0.284878422489653 0.407 0.436 1.40267185060747e-06 0 IGFBP7
PEG10 1.16599705123341e-07 -0.326566455487469 0.864 0.826 0.00308895938812755 0 PEG10
PDE4D 0 1.68867987952438 0.575 0.207 0 1 PDE4D
ZFPM2.1 0 1.41017165520432 0.363 0.12 0 1 ZFPM2
MALAT1.1 0 1.35466730411968 0.986 0.745 0 1 MALAT1
ROBO1.1 0 1.26154665388522 0.435 0.186 0 1 ROBO1
NRG1.1 0 1.21929566437559 0.474 0.21 0 1 NRG1
AGBL4.1 0 1.12807366290927 0.265 0.084 0 1 AGBL4
FAM155A.1 0 1.1137604362304 0.324 0.13 0 1 FAM155A
TRPM3 0 0.994191167189361 0.206 0.066 0 1 TRPM3
CDH12.1 0 0.980138272612702 0.349 0.166 0 1 CDH12
GRIP1 0 0.977199485431828 0.183 0.058 0 1 GRIP1
MACROD2.1 0 0.970708888123614 0.27 0.111 0 1 MACROD2
RIMS2.1 0 0.965014993384829 0.32 0.142 0 1 RIMS2
NLGN1 0 0.962551198714746 0.235 0.091 0 1 NLGN1
RORA 0 0.961272462335086 0.237 0.092 0 1 RORA
ZNF804A 0 0.927465961634322 0.186 0.061 0 1 ZNF804A
CGA.1 0 0.592183069859721 0.765 0.556 0 1 CGA
CHGB.1 0 0.490704583829243 0.961 0.863 0 1 CHGB
SPARCL1.1 5.96885248311242e-308 0.549286850257204 0.77 0.573 1.58126839982614e-303 1 SPARCL1
DCC 1.01409618244553e-302 0.924864610113355 0.184 0.063 2.68654360653469e-298 1 DCC
GPHN 1.35556345572256e-273 0.858419500463517 0.186 0.068 3.59115870690022e-269 1 GPHN
MT-ND5.1 3.13004105254222e-273 0.35800013470202 0.966 0.898 8.29210475639485e-269 1 MT-ND5
PLD3.1 1.01575561819967e-268 0.482319162162927 0.816 0.657 2.69093978373458e-264 1 PLD3
RBP4.1 1.61078855641541e-256 -1.39651582461451 0.066 0.221 4.26730104365571e-252 1 RBP4
PDE7B 1.11082627820324e-254 0.846834335292396 0.204 0.082 2.94280097621603e-250 1 PDE7B
DBI.1 1.48226779881141e-253 -0.88190203904235 0.343 0.516 3.92682385261118e-249 1 DBI
GRID2 6.76233471117635e-252 0.849452446104696 0.204 0.083 1.79147771168484e-247 1 GRID2
ITPR2 5.1643623341627e-247 0.832999637148662 0.247 0.113 1.36814286956638e-242 1 ITPR2
SGCZ 9.76915911706472e-240 0.795793512474692 0.124 0.038 2.58804563329279e-235 1 SGCZ
FSHB.1 1.41413490649587e-212 -1.11411429205864 0.644 0.72 3.74632619428886e-208 1 FSHB
LSAMP 8.64809358137645e-191 0.703543539126985 0.395 0.25 2.29105295157825e-186 1 LSAMP
PLEKHA5 1.88049776841575e-189 0.716354103893819 0.314 0.18 4.98181468808701e-185 1 PLEKHA5
ATRNL1 4.56883879554741e-189 0.709767277926068 0.277 0.15 1.21037677371642e-184 1 ATRNL1
SEZ6L.1 3.8019550158603e-183 0.521964072626597 0.554 0.399 1.00721392280171e-178 1 SEZ6L
DLG2 4.97363535963038e-183 0.743071173950412 0.205 0.097 1.31761547947328e-178 1 DLG2
NRXN1 9.77797075573836e-182 0.698721128032175 0.25 0.13 2.59038001261021e-177 1 NRXN1
FTX.1 4.28599229157277e-181 0.665536636228995 0.323 0.186 1.13544507788346e-176 1 FTX
NBEA 3.99128671823725e-180 0.713268653130855 0.229 0.115 1.05737167739541e-175 1 NBEA
MIR7-3HG.1 1.14985942335874e-175 -0.704752002507668 0.45 0.58 3.04620758436197e-171 1 MIR7-3HG
COL25A1 1.15673470092379e-175 0.657355723469295 0.103 0.033 3.06442156968732e-171 1 COL25A1
DLGAP1.1 1.96438914602551e-164 0.709904114730965 0.209 0.104 5.20405972565078e-160 1 DLGAP1
CACNB2 2.96835915198751e-157 0.651054111921187 0.212 0.109 7.86377706544531e-153 1 CACNB2
CNTN1.1 3.44036627200407e-157 0.551585258390583 0.46 0.319 9.11421832779318e-153 1 CNTN1
MDK.1 5.78119002676675e-157 0.445443892140331 0.613 0.466 1.53155286189105e-152 1 MDK
PEG10.1 8.82984195438919e-156 -0.63911966070141 0.802 0.839 2.33920173055678e-151 1 PEG10
SEMA3E.1 1.34920904199085e-155 0.535251342316526 0.443 0.302 3.57432459404215e-151 1 SEMA3E
RPS4X.1 2.46807666668235e-154 -0.40042607796594 0.731 0.812 6.53842870537487e-150 1 RPS4X
NAV3 4.36409096184726e-147 0.618755492480467 0.106 0.039 1.15613497761258e-142 1 NAV3
RPS28.1 3.6057808716925e-146 -0.434261585800421 0.663 0.744 9.55243468528777e-142 1 RPS28
NKAIN3 8.74535483673832e-146 0.637369710010902 0.127 0.052 2.31681940334872e-141 1 NKAIN3
CITED1.1 4.45378770531138e-145 -0.831985262104196 0.222 0.349 1.17989743889109e-140 1 CITED1
ASTN2 6.6246432753263e-144 0.608305873804646 0.295 0.178 1.75500049649944e-139 1 ASTN2
UNC13C 1.38038595350881e-142 0.63203853465116 0.145 0.065 3.65691846803553e-138 1 UNC13C
PRH1 6.61751291701736e-141 0.584108455248394 0.111 0.043 1.75311152197624e-136 1 PRH1
GPC6 1.09345465697182e-140 0.605594079975343 0.116 0.046 2.89678007724975e-136 1 GPC6
MAGI1 3.38545390306857e-137 0.67090149132224 0.168 0.082 8.96874448000926e-133 1 MAGI1
UBB.1 2.59117653261198e-136 -0.579926354810699 0.503 0.609 6.86454487019567e-132 1 UBB
RPS14.1 5.9030800643385e-136 -0.356519422872703 0.888 0.915 1.56384397064455e-131 1 RPS14
BEX1.1 6.42052875438383e-136 -0.494251875621252 0.597 0.696 1.70092647761136e-131 1 BEX1
RN7SK 7.42052714526064e-131 0.515252858357654 0.156 0.075 1.96584605132245e-126 1 RN7SK
NRXN3 1.01260032463763e-126 0.599563596259312 0.202 0.109 2.68258078003001e-122 1 NRXN3
ZBTB20 1.14021458957296e-123 0.544374071127808 0.378 0.258 3.02065649069669e-119 1 ZBTB20
PCLO 1.76261188171394e-123 0.592982818519814 0.171 0.087 4.66951139703657e-119 1 PCLO
MICOS10.1 1.60774755533766e-121 -0.35263971757276 0.779 0.833 4.25924482360054e-117 1 MICOS10
GLUL.1 2.3942529514578e-119 -0.674048663074124 0.212 0.329 6.34285491900199e-115 1 GLUL
RAMP1.1 6.69518486493647e-119 0.450318524549069 0.427 0.301 1.77368837441897e-114 1 RAMP1
