p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
LGALS3BP 1.12180318025595e-275 0.551990074456532 0.432 0.281 2.97188098513406e-271 0 LGALS3BP
LAMP5 3.76099880554459e-274 0.656829412664214 0.262 0.138 9.96363803564872e-270 0 LAMP5
PCOLCE2 2.55732259900668e-268 0.630367212681925 0.298 0.168 6.77485902928851e-264 0 PCOLCE2
CNTN1 6.17957253254468e-268 0.588533970254337 0.419 0.275 1.63709235532174e-263 0 CNTN1
EPCAM 2.87339733858886e-266 0.511442084121364 0.537 0.386 7.61220422938962e-262 0 EPCAM
ATRNL1 1.59071946714298e-265 0.671914397583288 0.233 0.116 4.21413401235519e-261 0 ATRNL1
AMIGO2 4.31029448338523e-263 0.642660696494435 0.254 0.132 1.14188321453841e-258 0 AMIGO2
CHGA 5.58620214232031e-262 0.34831876066527 0.802 0.685 1.4798966715435e-257 0 CHGA
RPS4X 1.66435152892534e-258 -0.379897739141318 0.763 0.83 4.40920007042901e-254 0 RPS4X
BEX1 3.30379505152037e-255 -0.5016453112595 0.634 0.72 8.75241385048775e-251 0 BEX1
ZFPM2 1.03585839198637e-254 0.809030719619905 0.22 0.109 2.7441960520503e-250 0 ZFPM2
TSPAN7 3.00672609492105e-251 -0.82349389158742 0.143 0.255 7.96541877066483e-247 0 TSPAN7
ROBO1 6.81066567928527e-249 0.7412751907426 0.293 0.17 1.80428155175625e-244 0 ROBO1
FXYD6 2.85434062893437e-247 -0.758822004088247 0.099 0.203 7.56171919417292e-243 0 FXYD6
PCSK1N 2.45016110450663e-241 -0.634835525938931 0.814 0.814 6.49096679805897e-237 0 PCSK1N
PITX1 8.85370090381406e-238 -0.495335042545759 0.517 0.623 2.34552244343842e-233 0 PITX1
NDUFA1 7.21660486997142e-237 -0.498075122077718 0.507 0.613 1.91182296215283e-232 0 NDUFA1
SERPINF1 2.77747591680269e-236 0.564866851430658 0.321 0.193 7.35808919879368e-232 0 SERPINF1
ZNF804A 1.95481046389423e-235 0.689196864312278 0.125 0.044 5.17868388094859e-231 0 ZNF804A
H1-2 7.48254040178392e-234 -0.788460690713121 0.11 0.213 1.9822746032406e-229 0 H1-2
RPS28 4.39707450019136e-231 -0.402789077817591 0.699 0.758 1.16487297659069e-226 0 RPS28
EDIL3 1.05756022289519e-225 0.604804473824465 0.226 0.119 2.80168854249394e-221 0 EDIL3
GDI1 1.53247926330446e-222 -0.670963427211332 0.289 0.401 4.05984406434618e-218 0 GDI1
GRP 1.54565580111666e-222 0.590878913360288 0.123 0.045 4.09475134831827e-218 0 GRP
CPE 3.05606536875862e-209 0.386150454395038 0.668 0.542 8.09612837491533e-205 0 CPE
IDH1 1.01854260165104e-208 0.399987467406028 0.648 0.524 2.69832306029394e-204 0 IDH1
FGFR1 6.67039935688357e-201 0.554041922938739 0.309 0.193 1.76712219762559e-196 0 FGFR1
NECAB1 3.73006327836675e-196 -0.696385559970375 0.165 0.267 9.88168363704919e-192 0 NECAB1
ITM2C 1.01324815266031e-194 -0.67355101489736 0.174 0.274 2.6842970060277e-190 0 ITM2C
GRIA2 5.53095102483094e-194 0.581283195862345 0.179 0.089 1.46525954549821e-189 0 GRIA2
ASTN2 1.74005890613807e-193 0.557669534770604 0.253 0.148 4.60976405414098e-189 0 ASTN2
FAM107A 2.45103554608129e-193 -0.610114283351005 0.232 0.34 6.49328336867856e-189 0 FAM107A
GABRB3 2.56613575219302e-188 0.535564504814267 0.251 0.147 6.79820683470976e-184 0 GABRB3
LSAMP 2.30771319819494e-187 0.54813730685443 0.335 0.22 6.11359380465803e-183 0 LSAMP
FOLR1 4.00371354764803e-185 0.541905772637494 0.141 0.063 1.06066379304292e-180 0 FOLR1
CTSB 4.78650253529417e-185 0.451622954160525 0.447 0.323 1.26804025165013e-180 0 CTSB
TRPM3 1.04871332861209e-180 0.602653001497888 0.129 0.055 2.77825135015914e-176 0 TRPM3
ABHD14A 1.05702425345592e-179 0.500708108692594 0.285 0.177 2.80026865225543e-175 0 ABHD14A
SEC11C 4.89919808073663e-179 0.435490138610529 0.476 0.351 1.29789555554875e-174 0 SEC11C
CTSV 1.11793363120941e-176 0.551397170027802 0.113 0.045 2.96162977579997e-172 0 CTSV
TSPAN33 5.58854966520843e-176 -0.635732323077015 0.151 0.245 1.48051857730702e-171 0 TSPAN33
IGFBP5 4.06111611111899e-174 0.393271703341199 0.42 0.296 1.07587088015764e-169 0 IGFBP5
TCEAL3 1.32373379419958e-173 -0.608830024652884 0.195 0.294 3.50683556759354e-169 0 TCEAL3
CD164 6.24708804388456e-173 0.501629142348244 0.35 0.237 1.6549785645859e-168 0 CD164
ADRA2A 4.30769805250593e-171 -0.652398789497083 0.088 0.169 1.14119536806987e-166 0 ADRA2A
TMEM9 3.85616608670841e-167 0.484534547785928 0.308 0.201 1.02157551969079e-162 0 TMEM9
RPS19 5.58332853374216e-161 -0.407993367256725 0.616 0.679 1.47913539515897e-156 0 RPS19
SNRPN 4.85866458671832e-158 -0.35641181045232 0.631 0.707 1.28715742231342e-153 0 SNRPN
FUNDC1 7.56480788469525e-158 -0.626828537874405 0.053 0.12 2.00406890481347e-153 0 FUNDC1
HLA-C 8.6796702728728e-157 0.424143884079084 0.429 0.316 2.29941824868946e-152 0 HLA-C
FKBP5 7.23290583828067e-155 0.385019697850825 0.515 0.396 1.91614141467731e-150 0 FKBP5
SCG2 8.31639835256894e-155 0.372977570221886 0.562 0.446 2.20318025156256e-150 0 SCG2
SDC2 2.33656061752323e-154 0.424730545784128 0.417 0.305 6.19001638794254e-150 0 SDC2
ATP2B1 5.88664013744935e-153 0.487743131705791 0.27 0.173 1.55948870521308e-148 0 ATP2B1
SCD 3.93395442928021e-151 0.485268338559932 0.208 0.122 1.04218320740491e-146 0 SCD
CHID1 2.06351218420671e-148 0.444576329918639 0.28 0.182 5.46665647840041e-144 0 CHID1
BEX3 2.3928769432582e-148 -0.334338121269991 0.713 0.777 6.33920959807962e-144 0 BEX3
DCC 3.62398737838314e-147 0.552994301835479 0.117 0.053 9.6006673628126e-143 0 DCC
MUC5B 2.73557032076636e-144 0.478493390047793 0.122 0.057 7.24707289377424e-140 0 MUC5B
SPOCK1 7.25357087355241e-143 0.476544954185079 0.266 0.172 1.9216159958215e-138 0 SPOCK1
C2orf80 4.2591003344904e-141 -0.55451090077918 0.045 0.104 1.1283208606132e-136 0 C2orf80
EMC10 6.20291948319529e-141 0.397572431728893 0.369 0.263 1.6432774294881e-136 0 EMC10
MT-ND6 1.47134584903719e-140 0.355984027057425 0.488 0.373 3.89788942326933e-136 0 MT-ND6
TSPAN1 1.67181235415678e-140 0.47805187803342 0.226 0.139 4.42896528863214e-136 0 TSPAN1
COX17 1.67239993194219e-139 -0.48156243821013 0.293 0.385 4.43052189970126e-135 0 COX17
VMO1 2.46374556090133e-139 0.456983304682538 0.257 0.165 6.5269547399398e-135 0 VMO1
WSB1 5.2062061050139e-139 0.479411701638824 0.188 0.108 1.37922812134028e-134 0 WSB1
UBC 4.36926389277831e-138 0.289274359535586 0.737 0.645 1.15750539047483e-133 0 UBC
CUTA 1.05210231278839e-137 0.316778253141811 0.664 0.561 2.78722944703901e-133 0 CUTA
PDE7B 3.54290450788839e-137 0.531822629619232 0.138 0.071 9.38586262229793e-133 0 PDE7B
APLP2 9.03737146851668e-137 0.432993392826901 0.299 0.202 2.39418044943944e-132 0 APLP2
GNAS 1.47736834756394e-136 -0.265417586639727 0.999 0.999 3.91384422636638e-132 0 GNAS
RPL36A 5.77834104981928e-136 -0.388771021160311 0.434 0.519 1.53079811091812e-131 0 RPL36A
MAP3K4 2.92940027902951e-135 0.492992107999741 0.154 0.083 7.76056721920498e-131 0 MAP3K4
FAIM2 7.35653998298919e-135 0.446672675095027 0.211 0.128 1.9488945722935e-130 0 FAIM2
RBP1 9.65102798538131e-135 0.333533606882308 0.573 0.466 2.55675033388722e-130 0 RBP1
SMIM10L2A 1.59219226431973e-134 -0.569703289633043 0.054 0.115 4.21803574663582e-130 0 SMIM10L2A
ITM2B 7.81921253623362e-134 0.261035136655964 0.803 0.729 2.07146578509901e-129 0 ITM2B
VKORC1 1.46156707595525e-133 0.435734207254679 0.293 0.199 3.87198349762064e-129 0 VKORC1
AGBL4 2.09723093946517e-133 0.532436442507017 0.152 0.082 5.55598420483112e-129 0 AGBL4
NNAT 2.47788650033176e-133 -0.467534102050824 0.379 0.463 6.56441691667891e-129 0 NNAT
PTPRN 1.25092072802869e-131 0.380603657715167 0.438 0.331 3.31393919269361e-127 0 PTPRN
IGSF1 1.35096962234244e-131 -0.469673467434276 0.405 0.486 3.57898872350958e-127 0 IGSF1
NLGN1 5.67326134532038e-131 0.519985900901713 0.152 0.082 1.50296039560227e-126 0 NLGN1
NRG1 8.79318675685675e-129 0.495705911549953 0.305 0.211 2.32949103562649e-124 0 NRG1
PLEKHA7 4.68855454009426e-128 -0.370482578601265 0.44 0.523 1.24209186876177e-123 0 PLEKHA7
KCNA5 8.37320287941479e-128 0.448270605102484 0.264 0.176 2.21822890681457e-123 0 KCNA5
OOEP 5.9865832835319e-127 -0.320282138903542 0.608 0.668 1.58596564347327e-122 0 OOEP
RPL36 2.8670951738509e-126 -0.259383682918367 0.794 0.83 7.59550853456582e-122 0 RPL36
FAM155A 5.70646671096843e-126 0.522867394155756 0.204 0.126 1.51175716106976e-121 0 FAM155A
CDHR1 9.90851089425591e-123 0.440556966581568 0.103 0.048 2.62496270610628e-118 0 CDHR1
CD46 1.37058741433105e-122 0.442498313052324 0.23 0.148 3.63096017804581e-118 0 CD46
RPS18 1.3852615719417e-121 -0.299946664486283 0.753 0.777 3.66983495638795e-117 0 RPS18
GRIP1 2.8067878915053e-121 0.503510753017078 0.109 0.052 7.43574248217583e-117 0 GRIP1
KTN1 6.00259795646364e-121 0.39115628505551 0.369 0.271 1.59020825062635e-116 0 KTN1
CTSL 6.78269548803473e-121 0.412285797520876 0.3 0.209 1.79687168869016e-116 0 CTSL
BMP5 2.04686692051411e-120 0.449610714926755 0.139 0.075 5.42255984582597e-116 0 BMP5
PRLHR 2.85551949110271e-120 0.446988325157074 0.128 0.067 7.56484223582931e-116 0 PRLHR
SDC4 6.05639830214464e-120 0.440323074903766 0.21 0.132 1.60446103820416e-115 0 SDC4
SCG3 7.71349323860249e-120 0.341622330081877 0.518 0.416 2.04345862877057e-115 0 SCG3
PLEKHA5 2.51390974426259e-119 0.466065274446817 0.246 0.164 6.65984969450046e-115 0 PLEKHA5
DPP7 3.15272966729839e-119 0.418030596227281 0.292 0.203 8.35221143460688e-115 0 DPP7
RORA 2.50202018054172e-118 0.495439685821198 0.151 0.085 6.62835186229113e-114 0 RORA
HSP90AA1 6.89715821321611e-118 -0.387331976737657 0.549 0.614 1.82719515384521e-113 0 HSP90AA1
LAPTM4A 7.48371970203048e-117 0.392581221638283 0.345 0.252 1.98258702346192e-112 0 LAPTM4A
CDH8 2.83587517049063e-114 0.429851071125574 0.182 0.11 7.51280050166378e-110 0 CDH8
ITPR2 7.61596208068518e-114 0.468662143609525 0.173 0.103 2.01762067441512e-109 0 ITPR2
GLCE 1.08305845067136e-112 0.419101993333583 0.123 0.065 2.86923844751856e-108 0 GLCE
PNMT 4.1204152881665e-112 0.421614760882975 0.175 0.106 1.09158041814107e-107 0 PNMT
CALY 9.27370551998902e-111 0.364076229242465 0.297 0.207 2.45679006635549e-106 0 CALY
NPDC1 1.04755377172609e-108 0.354076005691841 0.396 0.301 2.77517945205676e-104 0 NPDC1
SNHG31 2.32300169091513e-108 0.420734807464403 0.247 0.169 6.15409607957236e-104 0 SNHG31
ECRG4 2.0510650430829e-106 0.37724779123595 0.391 0.299 5.43368151213522e-102 0 ECRG4
SSC5D 2.53924974926987e-106 0.383572380993544 0.228 0.15 6.72698043576573e-102 0 SSC5D
HS2ST1 6.52093301127331e-106 0.426274378911584 0.166 0.1 1.72752557334653e-101 0 HS2ST1
EFNA5 1.10886799416202e-105 0.426304927344292 0.163 0.097 2.93761309013404e-101 0 EFNA5
ITFG1 1.9575909182309e-105 0.390423950127807 0.249 0.169 5.18604986057731e-101 0 ITFG1
HTRA1 5.3605122349485e-105 -0.506148680219491 0.077 0.135 1.42010690128256e-100 0 HTRA1
RN7SK 6.44862425266399e-105 0.382790989108012 0.118 0.062 1.70836953701574e-100 0 RN7SK
NLRP1 8.7170954209387e-105 -0.34642663333273 0.601 0.658 2.30933291891508e-100 0 NLRP1
CADM1 1.79132276093425e-104 0.360308260646163 0.308 0.22 4.74557225826703e-100 0 CADM1
RPS14 3.67518761181075e-104 -0.266559025767005 0.913 0.908 9.73630702120904e-100 0 RPS14
COX7A1 9.46680161102709e-103 0.251908708279483 0.647 0.549 2.5079450827933e-98 0 COX7A1
SLC23A2 1.19746430215734e-102 0.394624878467366 0.171 0.105 3.17232242927524e-98 0 SLC23A2
AKAP13 5.58138729175249e-102 0.415916348556233 0.16 0.096 1.47862112133107e-97 0 AKAP13
CALM3 9.84882367956554e-102 -0.40698914454043 0.216 0.294 2.6091503691905e-97 0 CALM3
PRDX1 1.71024280167773e-101 -0.452861318012277 0.142 0.211 4.53077523020464e-97 0 PRDX1
IFI44 2.66051382687487e-101 -0.521150700520982 0.106 0.169 7.0482332301569e-97 0 IFI44
TMEM59 1.50148589607829e-100 0.325372263678585 0.46 0.367 3.97773643589062e-96 0 TMEM59
LAMP1 3.3944136602168e-100 0.362205317037699 0.266 0.185 8.99248066864634e-96 0 LAMP1
CNTNAP2 1.76127857852862e-99 0.427257251548633 0.118 0.063 4.66597921023801e-95 0 CNTNAP2
ERP29 5.48471020151609e-99 0.344971393096427 0.383 0.295 1.45300942658564e-94 0 ERP29
TCEAL4 1.20473588305657e-98 -0.416364229066877 0.311 0.386 3.19158630139346e-94 0 TCEAL4
DHCR24 4.84096162344654e-98 0.374298562512013 0.193 0.124 1.28246755328346e-93 0 DHCR24
RPS2 5.31268520541818e-97 -0.387868929886889 0.216 0.292 1.40743656461938e-92 0 RPS2
RPS24 6.54003246032106e-96 -0.309705760343192 0.713 0.733 1.73258539938826e-91 0 RPS24
GLT8D1 6.92827153551661e-96 0.375769061812054 0.241 0.166 1.83543769518906e-91 0 GLT8D1
ATP8A2 7.88576130485928e-96 0.391148183893191 0.225 0.151 2.08909588488332e-91 0 ATP8A2
RPL39 4.61955915174823e-95 -0.324569864727279 0.411 0.481 1.22381361048114e-90 0 RPL39
MICOS10 9.02962962854201e-95 -0.256515500918213 0.818 0.828 2.39212948119335e-90 0 MICOS10
PART1 3.72112788923704e-94 0.40286288187387 0.171 0.108 9.85801200416676e-90 0 PART1
DYNLL1 8.55261828578414e-93 -0.394251362038329 0.372 0.444 2.26575963626993e-88 0 DYNLL1
STMN2 2.95839908856469e-92 -0.376430742917276 0.283 0.36 7.83739086542559e-88 0 STMN2
ENO2 8.12072820909707e-92 -0.383293994608985 0.316 0.389 2.151343317154e-87 0 ENO2
IDS 2.10522537727975e-91 -0.343669115095439 0.51 0.571 5.5771630694895e-87 0 IDS
RTN3 2.40703361675063e-91 0.34019890908269 0.354 0.27 6.37671345749576e-87 0 RTN3
VIM 2.119900699691e-90 -0.574382767325109 0.134 0.197 5.61604093362139e-86 0 VIM
COX7B 3.56236567792394e-90 -0.362626425401228 0.328 0.402 9.43741915395611e-86 0 COX7B
TMEM59L 5.20501861699049e-90 0.34746267916991 0.184 0.118 1.37891353201312e-85 0 TMEM59L
ATP6V0C 5.26915554834299e-90 0.293019355969158 0.498 0.407 1.39590468786702e-85 0 ATP6V0C
BGN 9.52023881374994e-90 -0.539231325177383 0.121 0.181 2.52210166653863e-85 0 BGN
SLC10A4 1.05519987932449e-89 0.364501620277211 0.21 0.141 2.79543552030644e-85 0 SLC10A4
TMED10 1.10331605322774e-89 0.345008559336908 0.339 0.257 2.92290488821094e-85 0 TMED10
NRCAM 1.11480725247502e-89 0.376166900941605 0.204 0.136 2.95334737325683e-85 0 NRCAM
PITX2 2.69722832015771e-89 0.366612276491284 0.159 0.099 7.14549726576182e-85 0 PITX2
SERINC1 8.74690783507455e-87 0.289667857308903 0.43 0.341 2.31723082366795e-82 0 SERINC1
IGF1R 3.14737399565015e-85 0.368391510407119 0.188 0.124 8.33802318927638e-81 0 IGF1R
GLG1 3.333319400003e-85 0.349142334533278 0.289 0.212 8.83062975448795e-81 0 GLG1
MGP 2.05825144605128e-84 -0.568002341723322 0.228 0.295 5.45271973087905e-80 0 MGP
NBEA 3.26877517819252e-84 0.393817634778118 0.166 0.106 8.65963920206763e-80 0 NBEA
KIAA1549L 5.60722192961069e-84 0.391547486406053 0.116 0.067 1.48546523359246e-79 0 KIAA1549L
MACROD2 1.5648228212686e-83 0.412521667957398 0.17 0.11 4.14552861810476e-79 0 MACROD2
ATN1 4.08562150436309e-83 -0.426823736811742 0.134 0.194 1.08236284893587e-78 0 ATN1
ZMYM3 2.99332352199653e-82 -0.458250271218014 0.07 0.118 7.9299126744732e-78 0 ZMYM3
BSG 3.01828191424107e-80 0.327290673659362 0.234 0.166 7.99603244720745e-76 0 BSG
CNN3 3.64181835884374e-80 -0.401818777923597 0.064 0.112 9.64790519624885e-76 0 CNN3
FNDC3A 1.26098822609841e-79 0.324283022445692 0.326 0.249 3.34061000857991e-75 0 FNDC3A
CACNB2 1.59283818363694e-79 0.361391782343146 0.156 0.099 4.21974691609097e-75 0 CACNB2
TUBA1A 8.49251450853012e-79 0.272403391828715 0.459 0.375 2.2498369435998e-74 0 TUBA1A
NAT14 1.6859735663633e-78 0.345053977044281 0.213 0.148 4.46648117200966e-74 0 NAT14
LHB 2.85654880873039e-78 0.340375718173069 0.106 0.06 7.56756910408856e-74 0 LHB
COX7C 3.44998214134212e-78 -0.252182306908312 0.593 0.641 9.13969268884355e-74 0 COX7C
C1orf115 1.09500735389685e-77 -0.419178122183669 0.101 0.155 2.90089348194354e-73 0 C1orf115
HSPA5 1.36827950383714e-77 0.263247953681895 0.525 0.438 3.62484606156536e-73 0 HSPA5
RPL35A 1.79601526417953e-77 -0.253088749909772 0.749 0.762 4.75800363786442e-73 0 RPL35A
CTSF 2.40076813021855e-77 0.345757272027924 0.187 0.126 6.36011493057498e-73 0 CTSF
HLA-B 2.5316483584919e-77 -0.366810434162596 0.444 0.502 6.70684283131675e-73 0 HLA-B
GPHN 5.09549654285985e-77 0.386683368828878 0.113 0.066 1.34989894413443e-72 0 GPHN
P4HB 7.06678227845852e-77 0.308541687405532 0.363 0.285 1.87213196120923e-72 0 P4HB
APP 1.19969990286967e-76 0.282277147629135 0.378 0.296 3.17824498268233e-72 0 APP
TCEAL2 2.47745958553999e-76 -0.382251742869428 0.282 0.348 6.56328593401253e-72 0 TCEAL2
GRID2 3.75890592306829e-76 0.381530208539588 0.13 0.079 9.9580935713925e-72 0 GRID2
COL4A1 5.81811350119201e-76 -0.528476972810762 0.072 0.118 1.54133462873579e-71 0 COL4A1
CCN2 1.40027783156266e-75 -0.434199024344688 0.08 0.13 3.7096160313758e-71 0 CCN2
CDH12 2.07939447998374e-75 0.391500156329204 0.232 0.166 5.50873185637293e-71 0 CDH12
UBA1 3.24332363498651e-75 -0.417269616222645 0.193 0.253 8.59221297380625e-71 0 UBA1
YWHAZ 4.00861615350586e-75 -0.354237781243507 0.168 0.23 1.06196259138677e-70 0 YWHAZ
EIF1 1.11304382427745e-72 -0.256432031363464 0.708 0.727 2.94867569927581e-68 0 EIF1
SOAT1 8.05794033150249e-72 0.336424247191459 0.151 0.098 2.13470955262164e-67 0 SOAT1
CADPS 1.31337110377118e-71 0.349394548960748 0.127 0.079 3.4793827281106e-67 0 CADPS
EIF2S3 4.49574367002446e-71 -0.364668318279642 0.068 0.114 1.19101241306288e-66 0 EIF2S3
LAPTM4B 1.07165832929223e-70 0.327851601481699 0.149 0.097 2.83903724596097e-66 0 LAPTM4B
CD151 1.6190609076707e-70 0.304329576034182 0.177 0.12 4.28921615660121e-66 0 CD151
CACNA2D1 2.67393067563881e-70 0.310161709349325 0.246 0.18 7.08377714590234e-66 0 CACNA2D1
RTN4 4.08904472990577e-70 0.279602105200823 0.408 0.331 1.08326972984664e-65 0 RTN4
CCPG1 9.47469398238619e-70 0.307574233238241 0.223 0.16 2.51003592981375e-65 0 CCPG1
FADS1 1.49729299149778e-68 0.332722035662669 0.142 0.091 3.96662859307591e-64 0 FADS1
PAM 4.71574916876117e-68 0.272094470808275 0.363 0.287 1.24929626978821e-63 0 PAM
IGFBP7 1.54417021137386e-67 -0.498293954757092 0.405 0.455 4.09081572397162e-63 0 IGFBP7
PPT1 3.02477701271011e-67 0.313987519526662 0.188 0.131 8.01323926207163e-63 0 PPT1
TMED9 1.74773699016522e-66 0.338023026756539 0.175 0.121 4.6301048343457e-62 0 TMED9
UXT 1.29011136906551e-65 -0.370413615496281 0.157 0.213 3.41776303892835e-61 0 UXT
TM9SF2 9.18368303798087e-65 0.283648549990638 0.262 0.196 2.43294131042189e-60 0 TM9SF2
PAK3 1.80257874072172e-64 -0.417067074117399 0.215 0.271 4.77539159991998e-60 0 PAK3
PTN 1.94090755788466e-64 -0.424095894653653 0.111 0.16 5.14185230234804e-60 0 PTN
HSPB1 2.13886356269707e-64 -0.343330949138108 0.159 0.215 5.66627735029707e-60 0 HSPB1
MIDN 2.36703804388709e-64 -0.398812064306227 0.166 0.221 6.27075718586569e-60 0 MIDN
ARMC9 5.17805927077502e-64 -0.308295073995343 0.138 0.192 1.37177146201372e-59 0 ARMC9
P3H3 5.55458316524535e-64 0.287908949439636 0.154 0.102 1.4715201721368e-59 0 P3H3
RABAC1 1.09560617883713e-63 0.268180924407196 0.354 0.282 2.90247988897533e-59 0 RABAC1
SPARC 4.41975842198233e-63 -0.575886069723637 0.293 0.345 1.17088240115156e-58 0 SPARC
PDIA6 9.29035726782731e-63 0.299026945561991 0.255 0.192 2.46120144739281e-58 0 PDIA6
FADS2 1.02293027896192e-62 0.270605800128449 0.234 0.171 2.70994689502592e-58 0 FADS2
STARD3 1.03542837739982e-62 0.309149624099334 0.126 0.081 2.7430568574076e-58 0 STARD3
TMSB10 1.6061501977117e-62 -0.427161362876636 0.222 0.278 4.25501310377783e-58 0 TMSB10
PDIA3 1.75289326344446e-62 0.285003623671664 0.313 0.244 4.64376483351707e-58 0 PDIA3
RPN2 3.2142246830195e-62 0.292851312095008 0.231 0.17 8.51512403025525e-58 0 RPN2
NRXN1 4.57189476452466e-62 0.324776224242231 0.178 0.125 1.21118636101787e-57 0 NRXN1
PGAP1 5.88834605568163e-62 0.294362562189238 0.165 0.113 1.55994063707118e-57 0 PGAP1
UNC13C 7.64055453212765e-62 0.33585569801832 0.1 0.06 2.02413570665126e-57 0 UNC13C
FGF13 9.77816821693378e-62 0.328485164316886 0.144 0.096 2.5904323240301e-57 0 FGF13
NFE2L1 1.05706659255217e-61 0.275291145231224 0.269 0.204 2.80038081698921e-57 0 NFE2L1
COX6A1 2.90123933013272e-61 -0.270990032891464 0.356 0.414 7.68596323338759e-57 0 COX6A1
P4HTM 3.61675243070811e-61 0.27713349008246 0.313 0.244 9.58150053943191e-57 0 P4HTM
PLAC9 3.83931319064438e-61 0.272029726367596 0.119 0.075 1.01711085046551e-56 0 PLAC9
RPL10A 6.02314156244563e-61 -0.266585322742113 0.464 0.514 1.5956506627231e-56 0 RPL10A
DDX3Y 9.10050820640623e-61 0.317802840227526 0.108 0.067 2.41090663404114e-56 0 DDX3Y
PRDX4 1.21120021897241e-60 0.30715546543281 0.229 0.17 3.2087116201017e-56 0 PRDX4
CASK 3.67468177474356e-60 -0.385052415715297 0.126 0.176 9.73496695765063e-56 0 CASK
SNU13 3.73591704092253e-60 -0.305766061673594 0.274 0.332 9.89719142481197e-56 0 SNU13
CDH2 7.53766143572574e-60 0.291248676679771 0.153 0.103 1.99687726755246e-55 0 CDH2
RIMS2 9.87623449966694e-60 0.32119287851596 0.202 0.146 2.61641204365177e-55 0 RIMS2
TMX4 1.7393250646941e-59 0.258648245382235 0.38 0.309 4.60781996138762e-55 0 TMX4
ASPH 7.92988289526943e-58 0.287828161334225 0.174 0.122 2.10078457661478e-53 0 ASPH
FN1 8.79872503112289e-58 -0.416278153763857 0.156 0.207 2.33095823524508e-53 0 FN1
CYFIP2 1.01282848455861e-57 -0.375989449385314 0.09 0.134 2.68318522129266e-53 0 CYFIP2
B4GAT1 1.3749824843993e-57 0.274950056415188 0.197 0.142 3.64260359767063e-53 0 B4GAT1
SOD1 1.79674185121924e-57 -0.272410879080581 0.395 0.45 4.75992851225002e-53 0 SOD1
NDUFAF3 2.57232355731346e-57 -0.324806088268885 0.198 0.253 6.81459956803481e-53 0 NDUFAF3
KIF22 2.06636941814372e-56 -0.329239951816646 0.258 0.312 5.47422586254635e-52 0 KIF22
