p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
ELAPOR1 8.59855747050333e-120 0.423097914925044 0.569 0.443 2.27792984508574e-115 0 ELAPOR1
BBS9 8.69405229988045e-120 0.55716823477968 0.108 0.045 2.30322833528433e-115 0 BBS9
MAPK10 6.34425809027019e-119 0.593355840773916 0.171 0.088 1.68072085327438e-114 0 MAPK10
JMJD1C 1.15534915512162e-118 0.556269524516501 0.171 0.088 3.06075098174819e-114 0 JMJD1C
RMST 1.02645903261139e-117 0.548704920128573 0.142 0.067 2.7192952691941e-113 0 RMST
CNTNAP2 4.47388337024838e-112 0.567248764776699 0.152 0.076 1.1852211824462e-107 0 CNTNAP2
RPS6 5.87878615037275e-111 -0.353365396270124 0.815 0.848 1.55740802695675e-106 0 RPS6
GABRB3 1.32306797143922e-110 0.522677067209862 0.281 0.179 3.50507166993678e-106 0 GABRB3
NDUFA1 7.08625563518042e-110 -0.466140178250026 0.474 0.581 1.877290842872e-105 0 NDUFA1
UNC5D 9.62499106902955e-110 0.565539302738574 0.308 0.202 2.54985263400731e-105 0 UNC5D
IQCJ-SCHIP1 2.46766143615082e-109 0.562108176168194 0.13 0.061 6.53732867665075e-105 0 IQCJ-SCHIP1
GRIA2 1.53565353026459e-107 0.536231111426082 0.204 0.117 4.06825333237695e-103 0 GRIA2
MBD5 2.50427656769903e-107 0.589736249880775 0.135 0.066 6.63432948314828e-103 0 MBD5
TUSC3 3.17232528166403e-106 0.43687026950592 0.411 0.294 8.40412413618435e-102 0 TUSC3
CDH18 3.58595954380797e-103 0.503775037197104 0.113 0.051 9.49992402345609e-99 0 CDH18
SCG5 6.72372266616788e-102 0.275307334711314 0.866 0.805 1.78124860872119e-97 0 SCG5
SNHG14 3.61559434515157e-100 0.471955033918962 0.445 0.332 9.57843253917554e-96 0 SNHG14
SPOCK1 1.08358487009957e-99 0.502489113723491 0.301 0.2 2.87063303786778e-95 0 SPOCK1
RPS19 3.14822971365855e-99 -0.415739871070349 0.579 0.664 8.34029015742423e-95 0 RPS19
ATP1B2 3.40118824811883e-97 0.428114979435266 0.385 0.276 9.01042790691642e-93 0 ATP1B2
TMEM190 1.24889271575284e-96 0.445983937157915 0.239 0.148 3.30856658257243e-92 0 TMEM190
RPL32 1.42566721236499e-96 -0.370663707204639 0.743 0.785 3.77687757899733e-92 0 RPL32
H1-2 4.62492644819558e-96 -0.712262735420193 0.09 0.179 1.22523551465597e-91 0 H1-2
RPL31 2.32042069905642e-95 -0.315896846824929 0.907 0.908 6.14725851594027e-91 0 RPL31
MYT1L 3.82961591445655e-93 0.480974801741644 0.108 0.05 1.01454184805783e-88 0 MYT1L
FKBP5 9.09167929573589e-93 0.404476339348434 0.545 0.434 2.40856767902635e-88 0 FKBP5
TMEM130 1.04583009346908e-92 0.343126893658078 0.648 0.545 2.77061308361829e-88 0 TMEM130
EDIL3 2.95647412964132e-92 0.45783172384966 0.244 0.155 7.83229126424577e-88 0 EDIL3
RPS24 1.88151265142934e-91 -0.372166029945377 0.676 0.734 4.98450331616661e-87 0 RPS24
WSB1 1.13315090221586e-90 0.509919002832463 0.215 0.132 3.00194337015026e-86 0 WSB1
RPL26 4.63027493590583e-90 -0.400236510712835 0.657 0.71 1.22665243602017e-85 0 RPL26
CACNA2D1 1.97471812031391e-89 0.467465339428529 0.291 0.195 5.2314232443356e-85 0 CACNA2D1
AKAP13 1.77794662967026e-88 0.50724395034374 0.191 0.113 4.71013621132246e-84 0 AKAP13
FTH1 8.57889896091766e-88 -0.350703571351724 0.557 0.645 2.27272191272631e-83 0 FTH1
OOEP 2.80260716810273e-87 -0.360507400609496 0.576 0.652 7.42466690973774e-83 0 OOEP
RPL35A 4.70013819864666e-87 -0.332758060173576 0.711 0.765 1.24516061158547e-82 0 RPL35A
ERC1 6.89094545477281e-87 0.496109826103576 0.136 0.072 1.82554926987841e-82 0 ERC1
NRCAM 8.71816821937166e-87 0.485740731117208 0.24 0.154 2.30961712467594e-82 0 NRCAM
RPS8 9.8703215139382e-87 -0.300485047467991 0.859 0.874 2.61484557547251e-82 0 RPS8
PITX1 1.05007188797892e-86 -0.413232247251184 0.496 0.588 2.78185044563375e-82 0 PITX1
CADM2 5.07011354728885e-86 0.501123888936209 0.139 0.074 1.34317448094776e-81 0 CADM2
KALRN 2.14379383343257e-85 0.490349002026173 0.131 0.069 5.67933862352957e-81 0 KALRN
SERPINI1 5.92502105261401e-85 0.432877432464482 0.286 0.194 1.5696565772585e-80 0 SERPINI1
CHGA 1.80228717730877e-84 0.253603688769206 0.809 0.727 4.77461919012639e-80 0 CHGA
EFNA5 2.58031887753717e-84 0.489215464655281 0.192 0.115 6.83578077037148e-80 0 EFNA5
GPX3 4.01003611523653e-84 0.383552556724865 0.435 0.329 1.06233876764846e-79 0 GPX3
LGALS3BP 5.57287053416423e-84 0.371655286400591 0.44 0.335 1.47636486191079e-79 0 LGALS3BP
TPT1 8.19741844005684e-84 -0.280839295945248 0.822 0.854 2.17166009313986e-79 0 TPT1
RPL5 3.67823550282569e-83 -0.301178965744918 0.747 0.796 9.74438149408582e-79 0 RPL5
RPL8 6.63436284212023e-82 -0.321917578949305 0.696 0.747 1.75757540413449e-77 0 RPL8
MAML2 1.25226051344284e-81 0.489809764238771 0.119 0.061 3.31748855221278e-77 0 MAML2
LY6H 1.75534951298561e-81 0.381560955365967 0.408 0.305 4.65027192980148e-77 0 LY6H
SNRPN 3.11350262981475e-81 -0.344498621039846 0.605 0.685 8.24829116690523e-77 0 SNRPN
AFF3 3.65270744422098e-81 0.501008022075111 0.101 0.049 9.67675256123022e-77 0 AFF3
PDGFD 4.36779125771847e-80 0.475302826045595 0.197 0.12 1.15711525999478e-75 0 PDGFD
TMA7 6.18664046043341e-80 -0.333322097776866 0.569 0.654 1.63896479077802e-75 0 TMA7
RPL36A 1.16940858250636e-79 -0.406897843849646 0.398 0.495 3.09799721677586e-75 0 RPL36A
RPS15 2.07394221943369e-78 -0.302913841185624 0.743 0.787 5.49428772772373e-74 0 RPS15
KCNC2 1.84516837114142e-77 0.431781897904429 0.107 0.054 4.88822004882785e-73 0 KCNC2
RPL11 4.26248664861769e-77 -0.306793633575353 0.822 0.841 1.1292179629518e-72 0 RPL11
EPCAM 4.4624676196194e-77 0.345669290019695 0.544 0.441 1.18219692178957e-72 0 EPCAM
GDI1 1.34740819316073e-76 -0.542228309752729 0.271 0.363 3.5695537853214e-72 0 GDI1
NLRP1 2.12773531116623e-76 -0.389124822639472 0.567 0.644 5.63679638634158e-72 0 NLRP1
AHI1 2.24346857277284e-76 0.47283839501235 0.231 0.151 5.94339694298981e-72 0 AHI1
SERF2 3.73676819510154e-75 -0.281234935341894 0.724 0.784 9.89944630246301e-71 0 SERF2
SDC2 2.29024616548157e-74 0.377917942608625 0.44 0.341 6.06732014159377e-70 0 SDC2
COP1 4.97644645215228e-74 0.430498096165 0.11 0.057 1.31836019410418e-69 0 COP1
CADPS 6.5373308764667e-74 0.459264998037219 0.156 0.091 1.73186969579356e-69 0 CADPS
JAKMIP2 9.01405283692812e-74 0.464351849912542 0.12 0.064 2.388002877559e-69 0 JAKMIP2
FGFR1 9.36152820355994e-74 0.417766192265296 0.322 0.233 2.4800560516871e-69 0 FGFR1
CPE 1.39136968153263e-73 0.294644036296436 0.678 0.587 3.68601656031624e-69 0 CPE
PEX5L 4.56860311177221e-73 0.462144903462768 0.101 0.05 1.2103143363707e-68 0 PEX5L
KIAA1549L 5.67523630017479e-73 0.4909982151453 0.14 0.08 1.5034836006423e-68 0 KIAA1549L
VGF 6.32632774791595e-72 0.418214758243634 0.199 0.127 1.67597074697789e-67 0 VGF
CCND2 7.31024073274964e-72 -0.58139097989477 0.049 0.112 1.93662897492003e-67 0 CCND2
AMIGO2 8.816090820941e-72 0.397937353253803 0.259 0.176 2.33555878028369e-67 0 AMIGO2
PCOLCE2 1.82518066328338e-71 0.398926078921332 0.302 0.215 4.83526861317034e-67 0 PCOLCE2
PCSK1N 2.36862104566049e-70 -0.473543593205716 0.805 0.816 6.27495087416377e-66 0 PCSK1N
RPL39 2.45006288596014e-70 -0.383799539524015 0.373 0.463 6.49070659748559e-66 0 RPL39
NCAM1 2.63680658292119e-70 0.41114733844794 0.354 0.262 6.98542799947483e-66 0 NCAM1
HS2ST1 5.54669821042221e-70 0.451609625919071 0.189 0.12 1.46943128990505e-65 0 HS2ST1
FXYD6 5.92759777897827e-70 -0.558252357248978 0.093 0.166 1.57033920360692e-65 0 FXYD6
RPL18 2.05446897762599e-69 -0.316911028435594 0.638 0.697 5.44269921552677e-65 0 RPL18
TMEM178B 2.19340443425799e-69 0.419848988734788 0.112 0.06 5.81076702723627e-65 0 TMEM178B
LAMP5 2.27412860501844e-69 0.412658280032315 0.264 0.183 6.02462150041486e-65 0 LAMP5
DIO2 3.22156002928199e-69 -0.566697881980635 0.061 0.128 8.53455682957385e-65 0 DIO2
COX17 1.17280705022584e-68 -0.466200851766473 0.266 0.357 3.1070004374583e-64 0 COX17
UBL5 1.35340689754047e-68 -0.308632297281953 0.6 0.672 3.58544555296422e-64 0 UBL5
RPS10 5.62713981643051e-68 -0.314141472896063 0.612 0.679 1.49074188016877e-63 0 RPS10
PLEKHA7 6.91340087734114e-68 -0.369400554599137 0.409 0.499 1.83149816042521e-63 0 PLEKHA7
NFIA 9.6548418549279e-68 0.450982444703586 0.154 0.092 2.5577607042075e-63 0 NFIA
ATP2B1 2.23394321589984e-67 0.410182226445614 0.288 0.205 5.91816236756185e-63 0 ATP2B1
MYL6 5.20823647165847e-66 -0.353723646805323 0.484 0.569 1.37976600607176e-61 0 MYL6
EIF1 6.19090485313972e-66 -0.308120304751338 0.68 0.726 1.64009451369377e-61 0 EIF1
IGF1R 2.29434490661825e-65 0.413333925127489 0.214 0.142 6.07817852661306e-61 0 IGF1R
MAP3K4 7.60210980868248e-65 0.441136590766491 0.169 0.106 2.01395093051616e-60 0 MAP3K4
IDH1 1.42535825118436e-64 0.289834536716827 0.653 0.569 3.77605907903761e-60 0 IDH1
RPL10 5.69505916496748e-64 -0.327184889407 0.559 0.623 1.50873507398318e-59 0 RPL10
RPLP2 8.894190525299e-64 -0.26666183945946 0.833 0.847 2.35624895396221e-59 0 RPLP2
KTN1 1.3711211130954e-63 0.352758203484531 0.394 0.302 3.63237405281234e-59 0 KTN1
CADM1 1.58362786400679e-62 0.358337776935235 0.334 0.247 4.1953469373268e-58 0 CADM1
FKBP2 1.62018371322207e-62 0.263856082635726 0.704 0.62 4.29219069306792e-58 0 FKBP2
TUT4 2.41091434549719e-62 0.417246610679619 0.165 0.102 6.38699428409117e-58 0 TUT4
SLC8A1 2.82282107909097e-62 0.422684440642418 0.133 0.078 7.4782176027278e-58 0 SLC8A1
RPL7A 2.89313260116832e-62 -0.266758228132402 0.713 0.754 7.66448688701512e-58 0 RPL7A
ASPH 3.18079955453533e-62 0.402681191592024 0.204 0.135 8.42657417987499e-58 0 ASPH
ST6GALNAC5 8.30738837997602e-62 0.41062587938689 0.133 0.078 2.20079332962325e-57 0 ST6GALNAC5
NCOA1 1.08396662493472e-61 0.424665702000559 0.175 0.112 2.87164438277707e-57 0 NCOA1
COX7C 1.86909179389619e-61 -0.305303718290898 0.56 0.63 4.95159798038978e-57 0 COX7C
RPL37 2.2185082367024e-61 -0.334563453525393 0.578 0.637 5.87727202067199e-57 0 RPL37
FHOD3 8.20371354375004e-61 0.411383132421233 0.105 0.057 2.17332779201026e-56 0 FHOD3
RPL13 1.61709307293292e-60 -0.292755977684556 0.629 0.682 4.28400296881388e-56 0 RPL13
ATP5F1E 2.12391539966707e-60 -0.251973357267677 0.767 0.809 5.62667667679799e-56 0 ATP5F1E
SCG2 2.33929394612251e-60 0.295027279662373 0.577 0.486 6.19725752206776e-56 0 SCG2
CD46 4.22165366465938e-60 0.380705615937095 0.249 0.174 1.11840048884156e-55 0 CD46
GLCE 9.16682259584755e-60 0.374864583640383 0.139 0.083 2.42847464209193e-55 0 GLCE
UNC79 9.97578155018803e-60 0.419926044262209 0.125 0.073 2.64278404827581e-55 0 UNC79
RPL21 1.36407182433512e-59 -0.347659101262135 0.687 0.703 3.6136990770286e-55 0 RPL21
APOO 1.83377806785713e-59 -0.273217252581507 0.684 0.726 4.85804485736711e-55 0 APOO
UNC80 2.8958192565847e-59 0.389020373860491 0.147 0.09 7.67160437454418e-55 0 UNC80
USP9Y 3.21647741688939e-59 0.413325709692934 0.111 0.062 8.52109197282338e-55 0 USP9Y
NNAT 5.05529627908932e-59 -0.422744744224621 0.357 0.437 1.33924909025634e-54 0 NNAT
RPS27 8.152408824074e-59 -0.278486305838224 0.927 0.903 2.15973614567368e-54 0 RPS27
IGFBP5 8.67683987911246e-59 0.288280371531981 0.432 0.339 2.29866842077447e-54 0 IGFBP5
TCEAL3 1.05281683704486e-58 -0.487196950622167 0.182 0.26 2.78912236469924e-54 0 TCEAL3
TSPAN7 1.08687773849734e-58 -0.576761084373814 0.143 0.214 2.87935650482715e-54 0 TSPAN7
RPL23 1.13488232419388e-58 -0.288163051821874 0.601 0.662 3.00653025325443e-54 0 RPL23
RPS17 1.34511969223817e-58 -0.285926893613692 0.694 0.727 3.56349108867736e-54 0 RPS17
BAZ2B 1.35170325514622e-58 0.407240631945366 0.128 0.075 3.58093226353337e-54 0 BAZ2B
RPL10A 1.89735302653977e-58 -0.367512295492809 0.428 0.503 5.02646763790917e-54 0 RPL10A
DCLK1 8.3958820588388e-58 0.383361225867946 0.111 0.063 2.22423707502757e-53 0 DCLK1
BMP5 8.67093941887807e-58 0.395308028168979 0.153 0.096 2.29710527084918e-53 0 BMP5
KANK1 2.16399826899684e-57 0.391993199586735 0.138 0.084 5.73286421422642e-53 0 KANK1
RPS3 3.04104618161191e-57 -0.300439178096656 0.563 0.627 8.05633954432627e-53 0 RPS3
ANK3 3.81270566921152e-56 0.420363938779215 0.138 0.084 1.01006198588751e-51 0 ANK3
CTSV 5.76213033114094e-56 0.383863912546101 0.119 0.069 1.52650356732586e-51 0 CTSV
APP 8.51854287497414e-56 0.320667004058148 0.407 0.321 2.25673237843815e-51 0 APP
RPS9 1.09739699847088e-55 -0.305747206264749 0.539 0.61 2.90722412834906e-51 0 RPS9
DOCK3 1.35837834868466e-55 0.392149302933473 0.1 0.055 3.59861592133541e-51 0 DOCK3
RPS20 5.01663319547548e-55 -0.282592581563934 0.66 0.704 1.32900646614536e-50 0 RPS20
RPL24 2.13544464624933e-54 -0.260594440466436 0.748 0.782 5.65721995684372e-50 0 RPL24
RPS7 3.52803756107124e-54 -0.319044765926773 0.553 0.611 9.34647710678992e-50 0 RPS7
FMN2 5.29023667268704e-54 0.41810788238085 0.183 0.122 1.40148949932825e-49 0 FMN2
FAM107A 1.53344856313938e-53 -0.4411309911465 0.225 0.302 4.06241193346884e-49 0 FAM107A
PSD3 1.72659524735458e-53 0.427519136057852 0.117 0.069 4.57409612929176e-49 0 PSD3
RPS7P1 2.40902985849657e-53 -0.328880007231519 0.499 0.563 6.38200190112912e-49 0 RPS7P1
CALM3 2.66903420935049e-53 -0.397296305891028 0.193 0.27 7.07080542741131e-49 0 CALM3
COX7B 2.72743351568943e-53 -0.375984707881312 0.299 0.381 7.22551686976443e-49 0 COX7B
SRP14 1.17171419885131e-52 -0.328811024429144 0.418 0.493 3.1041052555969e-48 0 SRP14
NKTR 1.74400626783363e-52 0.373557259482358 0.11 0.063 4.62022140474486e-48 0 NKTR
RUNX1T1 2.18472598009278e-52 0.381751561941128 0.11 0.064 5.78777606646179e-48 0 RUNX1T1
CD164 3.22933978182594e-52 0.34169720143215 0.355 0.278 8.55516695001329e-48 0 CD164
CTSB 1.38994577020643e-51 0.3134397119544 0.448 0.369 3.68224433443087e-47 0 CTSB
GRP 1.79719947806155e-51 0.350614892165225 0.123 0.074 4.76114085728067e-47 0 GRP
RPL28 2.37174921561793e-51 -0.294415460857075 0.478 0.552 6.28323802201503e-47 0 RPL28
LDLRAD4 4.03926145852254e-51 0.389994097687169 0.1 0.057 1.07008114559179e-46 0 LDLRAD4
STXBP5L 7.11347347032972e-51 0.404712778999835 0.142 0.089 1.88450139175975e-46 0 STXBP5L
COX5B 7.31188127191084e-51 -0.289737864200843 0.55 0.62 1.93706358655462e-46 0 COX5B
COX6C 1.15631046855573e-50 -0.275860400597909 0.537 0.611 3.06329769329785e-46 0 COX6C
RPL19 3.45668024801797e-50 -0.281568363949248 0.553 0.612 9.15743731304919e-46 0 RPL19
APLP2 4.24714806969739e-50 0.33337440350992 0.31 0.236 1.12515446662423e-45 0 APLP2
SPAG16 4.49589381321837e-50 0.397799951531156 0.17 0.113 1.19105218899781e-45 0 SPAG16
AKAP9 1.17473658957462e-49 0.374394004639738 0.224 0.158 3.11211217310108e-45 0 AKAP9
ZNF638 1.29597028747469e-49 0.359193962127251 0.115 0.068 3.43328448557795e-45 0 ZNF638
TXNRD1 2.5817628755834e-49 -0.306428824588928 0.575 0.625 6.83960620999554e-45 0 TXNRD1
RPS11 5.77323925337198e-49 -0.260269020473038 0.652 0.698 1.52944654300331e-44 0 RPS11
RPL27A 7.81450381051167e-49 -0.273091297957896 0.686 0.717 2.07021834948075e-44 0 RPL27A
NDUFB4 1.4448467782326e-48 -0.319338250047895 0.437 0.51 3.8276880848938e-44 0 NDUFB4
RPL17-C18orf32 1.50384640093473e-48 -0.288378113514184 0.727 0.745 3.9839898853563e-44 0 RPL17-C18orf32
RPS23 2.16731493661447e-48 -0.292043417240545 0.67 0.7 5.74165073007906e-44 0 RPS23
SEC11C 2.31131877388186e-48 0.289024132690473 0.479 0.397 6.12314569576784e-44 0 SEC11C
TNRC6A 2.90882733230712e-48 0.385346572588191 0.181 0.123 7.70606536874801e-44 0 TNRC6A
PDE8B 2.91679439005455e-48 0.357777034985841 0.103 0.06 7.72717169813251e-44 0 PDE8B
SLC23A2 6.70266198051752e-48 0.352338432838201 0.184 0.126 1.7756692118787e-43 0 SLC23A2
DOCK5 8.5770276693346e-48 0.347082386668059 0.118 0.072 2.27222617016012e-43 0 DOCK5
HLA-C 8.8161583538192e-48 0.30089450510515 0.433 0.356 2.33557667109378e-43 0 HLA-C
DYNLL1 9.24319276196059e-48 -0.376674680477878 0.348 0.422 2.4487066264986e-43 0 DYNLL1
SCD 1.51198359609869e-47 0.312767057166071 0.215 0.152 4.00554694278465e-43 0 SCD
RBFOX2 2.29556829641711e-47 -0.261844012562239 0.727 0.748 6.0814195308682e-43 0 RBFOX2
ITM2C 5.23807377362058e-47 -0.480230330079863 0.172 0.237 1.38767050410756e-42 0 ITM2C
RPS15A 8.27722611428672e-47 -0.336083605765248 0.544 0.59 2.19280274219684e-42 0 RPS15A
FOLR1 3.25791866643996e-46 0.321494467897878 0.143 0.092 8.63087813113274e-42 0 FOLR1
SOD1 4.50090561576545e-46 -0.316770821012457 0.361 0.437 1.19237991572858e-41 0 SOD1
RPS12 1.25709929298676e-45 -0.309642408187673 0.723 0.734 3.33030744698052e-41 0 RPS12
ROR2 2.80295213671519e-45 0.335171465396787 0.104 0.062 7.42558080058588e-41 0 ROR2
CDC42BPA 3.07390297338442e-45 0.390553297437221 0.165 0.111 8.14338375709e-41 0 CDC42BPA
LINC00632 3.10016021093171e-45 0.382961259958702 0.106 0.063 8.21294443080029e-41 0 LINC00632
SCG3 1.07635866810898e-44 0.259755057723487 0.529 0.451 2.85148938355432e-40 0 SCG3
CDH8 1.3600323460126e-44 0.352711745497705 0.192 0.134 3.60299769105657e-40 0 CDH8
CCPG1 1.36487198895273e-44 0.298494980473341 0.244 0.179 3.61581887313358e-40 0 CCPG1
ROMO1 2.91809032893066e-44 -0.276471014046022 0.478 0.552 7.73060489940312e-40 0 ROMO1
SERPINF1 2.93771630129362e-44 0.286765976098007 0.313 0.241 7.78259802538705e-40 0 SERPINF1
CEP85L 4.77086203574124e-44 0.366713565834054 0.164 0.11 1.26389677050857e-39 0 CEP85L
RPL4 6.36558953153754e-44 -0.285235320051565 0.496 0.558 1.68637197869493e-39 0 RPL4
UBR3 1.03080804314173e-43 0.340899961451903 0.151 0.1 2.73081666789108e-39 0 UBR3
PRDX5 1.16050555895297e-43 -0.313921035725819 0.321 0.394 3.0744113267782e-39 0 PRDX5
NCOA2 1.49970192373201e-43 0.349535934738625 0.126 0.08 3.97301033635083e-39 0 NCOA2
CA10 1.70822895985951e-43 0.36914439370581 0.113 0.07 4.52544016045981e-39 0 CA10
