p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
NNAT.1 0 0.998069181580431 0.589 0.375 0 1 NNAT
C2orf80 0 0.990026845354818 0.167 0.049 0 1 C2orf80
SFRP1 0 0.977785971642566 0.106 0.009 0 1 SFRP1
BEX1 0 0.945675165888545 0.817 0.639 0 1 BEX1
LINC02574 0 0.942387776944492 0.59 0.423 0 1 LINC02574
UBA1.1 0 0.903440227894392 0.347 0.188 0 1 UBA1
HSP90AA1.1 0 0.897338657660382 0.727 0.541 0 1 HSP90AA1
DGKK 0 0.895561532517883 0.135 0.038 0 1 DGKK
PEBP4 0 0.894451824886318 0.159 0.051 0 1 PEBP4
NR5A1 0 0.884681183933681 0.156 0.045 0 1 NR5A1
GNAS 0 0.878610419405021 1 0.999 0 1 GNAS
DBI.1 0 0.872918592872555 0.644 0.441 0 1 DBI
NLRP1 0 0.835677128986195 0.764 0.592 0 1 NLRP1
MT-CYB 0 0.824291225963992 1 0.999 0 1 MT-CYB
PITX1.1 0 0.791388020473415 0.697 0.536 0 1 PITX1
NDUFA1.1 0 0.788189613238659 0.684 0.527 0 1 NDUFA1
ENO2.1 0 0.779337513388234 0.475 0.32 0 1 ENO2
HLA-B.1 0 0.765117707706901 0.595 0.439 0 1 HLA-B
IDS 0 0.743818350730626 0.65 0.51 0 1 IDS
PSAP 0 0.632271692188251 0.875 0.781 0 1 PSAP
MT-RNR1 0 0.592013751008862 0.996 0.98 0 1 MT-RNR1
SNRPN 0 0.573760435435039 0.754 0.647 0 1 SNRPN
BEX3 0 0.573712105471358 0.815 0.726 0 1 BEX3
SLC22A17 0 0.566810530022225 0.84 0.747 0 1 SLC22A17
MT-ATP6 0 0.541121250272278 1 1 0 1 MT-ATP6
MT-ND1 0 0.538992692569406 0.985 0.967 0 1 MT-ND1
MT-CO3 0 0.294331785236272 1 1 0 1 MT-CO3
RPL35 0 -0.531833287438617 0.706 0.844 0 1 RPL35
TPT1 0 -0.536743693339547 0.745 0.879 0 1 TPT1
ACTG1 0 -0.550914513244058 0.705 0.866 0 1 ACTG1
MICOS10 0 -0.57436578380046 0.716 0.855 0 1 MICOS10
RPL3 0 -0.600491307015917 0.799 0.917 0 1 RPL3
RPL8 0 -0.6093872835887 0.6 0.779 0 1 RPL8
FTL 0 -0.615058632685689 0.528 0.73 0 1 FTL
APOO 0 -0.620562086800538 0.567 0.763 0 1 APOO
FAU 0 -0.620802135207916 0.568 0.757 0 1 FAU
RPL24 0 -0.632493185661303 0.644 0.815 0 1 RPL24
RPL7A 0 -0.647329049286697 0.594 0.792 0 1 RPL7A
RPS15 0 -0.648763466079763 0.639 0.82 0 1 RPS15
STEAP1B 0 -0.663742241550597 0.659 0.852 0 1 STEAP1B
RPL13 0 -0.681202021108817 0.509 0.721 0 1 RPL13
EEF1A1 0 -0.68583808180104 0.789 0.93 0 1 EEF1A1
RPS24 0 -0.686939833714714 0.571 0.768 0 1 RPS24
RPS14 0 -0.687694838107432 0.835 0.932 0 1 RPS14
RPS11 0 -0.714786849333564 0.519 0.74 0 1 RPS11
MT-ND4L.1 0 -0.724854220709189 0.539 0.774 0 1 MT-ND4L
CIRBP 0 -0.731465318186849 0.567 0.798 0 1 CIRBP
PCNX2 0 -0.737508997955069 0.401 0.626 0 1 PCNX2
RBP1.1 0 -0.747298208389615 0.333 0.571 0 1 RBP1
RPL37 0 -0.751017764103315 0.455 0.677 0 1 RPL37
RPS7 0 -0.763597055942573 0.425 0.653 0 1 RPS7
RPS7P1 0 -0.764123300379914 0.378 0.603 0 1 RPS7P1
RPL23A 0 -0.765212371852459 0.329 0.564 0 1 RPL23A
RPS6 0 -0.774578890391003 0.705 0.883 0 1 RPS6
FKBP5 0 -0.781127746743834 0.27 0.506 0 1 FKBP5
ATP5MC2 0 -0.790872097112594 0.282 0.515 0 1 ATP5MC2
RPS17 0 -0.799366034144891 0.54 0.774 0 1 RPS17
RPS20 0 -0.805246879313703 0.514 0.75 0 1 RPS20
RPLP2 0 -0.80745274779932 0.697 0.888 0 1 RPLP2
H3-3B 0 -0.810376623841206 0.433 0.685 0 1 H3-3B
RPS16 0 -0.819074763562308 0.414 0.662 0 1 RPS16
RPS13 0 -0.82627556443836 0.366 0.616 0 1 RPS13
ALDOA 0 -0.832532788090137 0.598 0.822 0 1 ALDOA
TXNRD1 0 -0.849930949782997 0.418 0.675 0 1 TXNRD1
NME1-NME2 0 -0.851137682994822 0.244 0.483 0 1 NME1-NME2
RPL18A 0 -0.867201401236597 0.206 0.433 0 1 RPL18A
RPL9 0 -0.867418321402472 0.625 0.85 0 1 RPL9
RPLP1 0 -0.884781484611943 0.686 0.895 0 1 RPLP1
RPS25 0 -0.885686019493511 0.331 0.599 0 1 RPS25
RPL11 0 -0.885755157908501 0.693 0.88 0 1 RPL11
NBEAL1 0 -0.896966431989394 0.264 0.514 0 1 NBEAL1
RPL27A 0 -0.898067451709628 0.516 0.768 0 1 RPL27A
TMEM9.1 0 -0.903947843007434 0.109 0.293 0 1 TMEM9
RPS3A 0 -0.908689298572537 0.408 0.679 0 1 RPS3A
RPL32 0 -0.910566486052037 0.596 0.831 0 1 RPL32
RPL34 0 -0.912500901469247 0.831 0.952 0 1 RPL34
RPSA 0 -0.92243903669685 0.192 0.436 0 1 RPSA
AMIGO2.1 0 -0.928806080353822 0.064 0.227 0 1 AMIGO2
RPL31 0 -0.945484664369013 0.784 0.944 0 1 RPL31
RPL26 0 -0.946662369996868 0.501 0.759 0 1 RPL26
RPS8 0 -0.951031681828259 0.721 0.916 0 1 RPS8
RPS27AP5 0 -0.958698064724903 0.197 0.449 0 1 RPS27AP5
HLA-C 0 -0.970662445783896 0.196 0.42 0 1 HLA-C
MT-ND5.1 0 -0.973488721592344 0.769 0.951 0 1 MT-ND5
RPL13AP25 0 -0.978108077011506 0.177 0.42 0 1 RPL13AP25
RBFOX2 0 -0.980331862999977 0.531 0.807 0 1 RBFOX2
PNMT.1 0 -0.991695461191355 0.027 0.171 0 1 PNMT
VGF.1 0 -0.991913071284275 0.03 0.171 0 1 VGF
RPL37A 0 -0.995792872634008 0.895 0.98 0 1 RPL37A
COX7A1.1 0 -0.998984643842114 0.363 0.663 0 1 COX7A1
RPL12 0 -0.999012827099476 0.373 0.667 0 1 RPL12
MDGA2 0 -1.00357570350739 0.258 0.537 0 1 MDGA2
CHGB.1 0 -1.00621767806488 0.709 0.93 0 1 CHGB
RPS27A 0 -1.04508297123486 0.585 0.861 0 1 RPS27A
ZFAS1 0 -1.04933557217619 0.12 0.331 0 1 ZFAS1
RPL30 0 -1.05659426981664 0.54 0.831 0 1 RPL30
LGALS2.1 0 -1.06015205405324 0.028 0.174 0 1 LGALS2
SNHG8 0 -1.07126793571245 0.089 0.301 0 1 SNHG8
PLD3.1 0 -1.07828253338221 0.438 0.756 0 1 PLD3
GPX3.1 0 -1.08213741405221 0.153 0.404 0 1 GPX3
RPLP0P2 0 -1.08329058655936 0.222 0.518 0 1 RPLP0P2
RPL7 0 -1.08496823538141 0.537 0.83 0 1 RPL7
ATP1B2.1 0 -1.090227606676 0.114 0.348 0 1 ATP1B2
RPL13A 0 -1.09197237406508 0.56 0.841 0 1 RPL13A
RPS21 0 -1.107864536652 0.369 0.69 0 1 RPS21
SEZ6L.1 0 -1.11614804247665 0.2 0.492 0 1 SEZ6L
PART1.1 0 -1.12152594448875 0.02 0.172 0 1 PART1
RPL17-C18orf32 0 -1.12538773072187 0.51 0.81 0 1 RPL17-C18orf32
RPL17 0 -1.13208612233056 0.334 0.656 0 1 RPL17
KIZ-AS1 0 -1.13568937560718 0.215 0.514 0 1 KIZ-AS1
SNHG31 0 -1.144344920751 0.055 0.25 0 1 SNHG31
SCD.1 0 -1.15591767982225 0.028 0.202 0 1 SCD
RPLP0 0 -1.17133046073102 0.301 0.64 0 1 RPLP0
RPS23 0 -1.19349301864407 0.443 0.768 0 1 RPS23
ENO1 0 -1.22547389578786 0.248 0.541 0 1 ENO1
COL1A1.1 0 -1.22548381881991 0.039 0.192 0 1 COL1A1
RPL21P16 0 -1.23534701252935 0.194 0.513 0 1 RPL21P16
RPS5 0 -1.24323036863944 0.26 0.59 0 1 RPS5
EDIL3.1 0 -1.25578263840971 0.026 0.212 0 1 EDIL3
SERPINI1.1 0 -1.29085025039878 0.048 0.256 0 1 SERPINI1
RPS15A 0 -1.29794880780051 0.31 0.662 0 1 RPS15A
RPS29 0 -1.30031924553904 0.499 0.849 0 1 RPS29
TMEM190.1 0 -1.31053097557292 0.015 0.207 0 1 TMEM190
LAMP5.1 0 -1.31807010093254 0.037 0.244 0 1 LAMP5
PDE4D.1 0 -1.33401144708922 0.105 0.319 0 1 PDE4D
RPS27 0 -1.34489869832562 0.736 0.957 0 1 RPS27
IGFBP5 0 -1.39671041599998 0.115 0.425 0 1 IGFBP5
RPS12 0 -1.44226484587212 0.451 0.814 0 1 RPS12
MDK.1 0 -1.45343205098807 0.205 0.575 0 1 MDK
RPL21 0 -1.47997013842916 0.395 0.789 0 1 RPL21
RPS4Y1.1 0 -1.54697892791934 0.043 0.291 0 1 RPS4Y1
SEMA3E.1 0 -1.72754915709106 0.067 0.402 0 1 SEMA3E
RAMP1.1 0 -1.7317323210449 0.069 0.396 0 1 RAMP1
TMSB4XP4.1 0 -1.73879275507795 0.316 0.794 0 1 TMSB4XP4
TMSB4X.1 0 -1.77474628311647 0.53 0.929 0 1 TMSB4X
SPARCL1.1 0 -2.03017302321746 0.19 0.729 0 1 SPARCL1
CGA.1 0 -2.15671125850696 0.202 0.706 0 1 CGA
COL1A2.1 8.24458884904833e-308 -1.10987653024909 0.093 0.262 2.18415647788988e-303 1 COL1A2
